ExperimentName,Subject,Block,Procedure.Block.,Procedure.Trial.,cue_target,ListNum,JOL,Prompt,Response,Correct?,Direction
T_JOL B,54,2,BlockProc1,StudyProc3,Editor - News,5,80,Editor - ?,writer,,F
T_JOL B,54,2,BlockProc1,StudyProc3,Hornet - Sting,6,60,Hornet - ?,sting,,F
T_JOL B,54,2,BlockProc1,StudyProc3,Bitter - Cold,7,60,Bitter - ?,mad,,F
T_JOL B,54,2,BlockProc1,StudyProc3,Root - Plant,8,100,Root - ?,plant,,F
T_JOL B,54,2,BlockProc1,StudyProc3,Swan - Bird,9,20,Swan - ?,lake,,F
T_JOL B,54,2,BlockProc1,StudyProc3,Paw - Dog,10,100,Paw - ?,dog,,F
T_JOL B,54,2,BlockProc1,StudyProc3,Way - Out,11,20,Way - ?,,,F
T_JOL B,54,2,BlockProc1,StudyProc3,Hygiene - Clean,12,80,Hygiene - ?,clean,,F
T_JOL B,54,2,BlockProc1,StudyProc3,Bridge - Water,13,50,Bridge - ?,waer,,F
T_JOL B,54,2,BlockProc1,StudyProc3,Geology - Rock,14,25,Geology - ?,rock,,F
T_JOL B,54,2,BlockProc1,StudyProc3,Revolution - War,15,90,Revolution - ?,war,,F
T_JOL B,54,2,BlockProc1,StudyProc3,Discussion - Talk,16,75,Discussion - ?,,,F
T_JOL B,54,2,BlockProc1,StudyProc3,Herd - Cow,17,20,Herd - ?,cow,,F
T_JOL B,54,2,BlockProc1,StudyProc3,Credit - Card,18,100,Credit - ?,card,,F
T_JOL B,54,2,BlockProc1,StudyProc3,Orchid - Flower,19,25,Orchid - ?,bird,,F
T_JOL B,54,2,BlockProc1,StudyProc3,Tuna -  Fish,20,100,Tuna - ?,fish,,F
T_JOL B,54,2,BlockProc1,StudyProc3,Full - Enough,21,20,Full - ?,,,B
T_JOL B,54,2,BlockProc1,StudyProc3,Drink - Sip,22,75,Drink - ?,water,,B
T_JOL B,54,2,BlockProc1,StudyProc3,Dark - Cave,23,90,Dark - ?,tunnel,,B
T_JOL B,54,2,BlockProc1,StudyProc3,Take - Seize,24,20,Take - ?,,,B
T_JOL B,54,2,BlockProc1,StudyProc3,Height - Growth,25,75,Height - ?,tall,,B
T_JOL B,54,2,BlockProc1,StudyProc3,Sentence - Word,26,100,Sentence - ?,word,,B
T_JOL B,54,2,BlockProc1,StudyProc3,Bug - Wasp,27,30,Bug - ?,,,B
T_JOL B,54,2,BlockProc1,StudyProc3,Math - Division,28,80,Math - ?,problem,,B
T_JOL B,54,2,BlockProc1,StudyProc3,Law - Attorney,29,100,Law - ?,lawyer,,B
T_JOL B,54,2,BlockProc1,StudyProc3,Great - Fantastic,30,60,Great - ?,happiness,,B
T_JOL B,54,2,BlockProc1,StudyProc3,Key - Latch,31,10,Key - ?,chain,,B
T_JOL B,54,2,BlockProc1,StudyProc3,Hot - Chili,32,100,Hot - ?,bitter,,B
T_JOL B,54,2,BlockProc1,StudyProc3,Ball - Racket,33,90,Ball - ?,bat,,B
T_JOL B,54,2,BlockProc1,StudyProc3,Work - Chore,34,10,Work - ?,,,B
T_JOL B,54,2,BlockProc1,StudyProc3,Hunger - Famine,35,5,Hunger - ?,food,,B
T_JOL B,54,2,BlockProc1,StudyProc3,Sleep - Drowsy,36,90,Sleep - ?,bed,,B
T_JOL B,54,2,BlockProc1,StudyProc3,Smell - Stench,37,0,Smell - ?,nose,,B
T_JOL B,54,2,BlockProc1,StudyProc3,Clothes - Attire,38,60,Clothes - ?,pants,,B
T_JOL B,54,2,BlockProc1,StudyProc3,Plane - Pilot,39,70,Plane - ?,fly,,B
T_JOL B,54,2,BlockProc1,StudyProc3,Fire - Blaze,40,0,Fire - ?,hot,,B
T_JOL B,54,2,BlockProc1,StudyProc3,Due - Assignment,41,100,Due - ?,assignment,,S
T_JOL B,54,2,BlockProc1,StudyProc3,Number - Amount,42,80,Number - ?,,,S
T_JOL B,54,2,BlockProc1,StudyProc3,Location - Site,43,60,Location - ?,,,S
T_JOL B,54,2,BlockProc1,StudyProc3,Dump - Waste,44,25,Dump - ?,truck,,S
T_JOL B,54,2,BlockProc1,StudyProc3,Trial - Jury,45,78,Trial - ?,jury,,S
T_JOL B,54,2,BlockProc1,StudyProc3,Architecture - Design,46,28,Architecture - ?,,,S
T_JOL B,54,2,BlockProc1,StudyProc3,Grill -Bar,47,29,Grill - ?,bar,,S
T_JOL B,54,2,BlockProc1,StudyProc3,Kidney - Liver,48,100,Kidney - ?,liver,,S
T_JOL B,54,2,BlockProc1,StudyProc3,Begin - End,49,100,Begin - ?,end,,S
T_JOL B,54,2,BlockProc1,StudyProc3,Blow - Wind,50,0,Blow - ?,pop,,S
T_JOL B,54,2,BlockProc1,StudyProc3,Pop - Soda,51,100,Pop - ?,ballon,,S
T_JOL B,54,2,BlockProc1,StudyProc3,Wine - Cheese,52,0,Wine - ?,drink,,S
T_JOL B,54,2,BlockProc1,StudyProc3,Bathroom - Toilet,53,75,Bathroom - ?,toilet,,S
T_JOL B,54,2,BlockProc1,StudyProc3,Choice - Decision,54,50,Choice - ?,choose,,S
T_JOL B,54,2,BlockProc1,StudyProc3,Shoe - Foot,55,90,Shoe - ?,foot,,S
T_JOL B,54,2,BlockProc1,StudyProc3,Past - Future,56,50,Meaning - ?,,,S
T_JOL B,54,2,BlockProc1,StudyProc3,Lettuce - Salad,57,100,Lettuce - ?,salad,,S
T_JOL B,54,2,BlockProc1,StudyProc3,Honey - Bee,58,90,Honey - ?,bee,,S
T_JOL B,54,2,BlockProc1,StudyProc3,Baby - Child,59,80,Baby - ?,,,S
T_JOL B,54,2,BlockProc1,StudyProc3,Circle - Round,60,60,Circle - ?,round,,S
T_JOL B,54,2,BlockProc1,StudyProc3,Pusher - Clutter,61,0,Pusher - ?,,,U
T_JOL B,54,2,BlockProc1,StudyProc3,Dietary - Sacking,62,0,Dietary - ?,nutrition,,U
T_JOL B,54,2,BlockProc1,StudyProc3,Park - Hungry,63,20,Park - ?,play,,U
T_JOL B,54,2,BlockProc1,StudyProc3,Lift - Woman,64,30,Lift - ?,,,U
T_JOL B,54,2,BlockProc1,StudyProc3,Soon - Belt,65,0,Soon - ?,,,U
T_JOL B,54,2,BlockProc1,StudyProc3,Discover - Floor,66,20,Discover - ?,found,,U
T_JOL B,54,2,BlockProc1,StudyProc3,Death - Business,67,0,Death - ?,coffin,,U
T_JOL B,54,2,BlockProc1,StudyProc3,Debate - Sight,68,10,Debate - ?,,,U
T_JOL B,54,2,BlockProc1,StudyProc3,Artery - Bronze,69,0,Artery - ?,vein,,U
T_JOL B,54,2,BlockProc1,StudyProc3,Fix - Hand,70,20,Fix - ?,,,U
T_JOL B,54,2,BlockProc1,StudyProc3,Machine - Position,71,30,Machine - ?,paper,,U
T_JOL B,54,2,BlockProc1,StudyProc3,Happy - Car,72,10,Happy - ?,,,U
T_JOL B,54,2,BlockProc1,StudyProc3,Allow - Tuck,73,0,Allow - ?,,,U
T_JOL B,54,2,BlockProc1,StudyProc3,Art - Lion,74,0,Art - ?,,,U
T_JOL B,54,2,BlockProc1,StudyProc3,Strong - Accident,75,20,Strong - ?,,,U
T_JOL B,54,2,BlockProc1,StudyProc3,Sugar - Riddle,76,0,Sugar - ?,sweet,,U
T_JOL B,54,2,BlockProc1,StudyProc3,Valley - Add,77,0,Valley - ?,park,,U
T_JOL B,54,2,BlockProc1,StudyProc3,Cash - Would,78,0,Cash - ?,money,,U
T_JOL B,54,2,BlockProc1,StudyProc3,Hide - Sick,79,10,Hide - ?,,,U
T_JOL B,54,2,BlockProc1,StudyProc3,King - Vase,80,40,King - ?,,,U
T_JOL D,64,2,BlockProc1,StudyProc3,Enough - Full,1,90,Enough - ?,full,,F
T_JOL D,64,2,BlockProc1,StudyProc3,Sip - Drink,2,6,Sip - ?,tip,,F
T_JOL D,64,2,BlockProc1,StudyProc3,Cave - Dark,3,,Cave - ?,dark,,F
T_JOL D,64,2,BlockProc1,StudyProc3,Seize - Take,4,90,Seize - ?,shake,,F
T_JOL D,64,2,BlockProc1,StudyProc3,Growth - Height,5,12,Growth - ?,height,,F
T_JOL D,64,2,BlockProc1,StudyProc3,Word - Sentence,6,89,Word - ?,,,F
T_JOL D,64,2,BlockProc1,StudyProc3,Wasp - Bug,7,90,Wasp - ?,bug,,F
T_JOL D,64,2,BlockProc1,StudyProc3,Division - Math,8,90,Division - ?,,,F
T_JOL D,64,2,BlockProc1,StudyProc3,Attorney - Law,9,55,Attorney - ?,law,,F
T_JOL D,64,2,BlockProc1,StudyProc3,Fantastic - Great,10,56,Fantastic - ?,great,,F
T_JOL D,64,2,BlockProc1,StudyProc3,Latch - Key,11,90,Latch - ?,on,,F
T_JOL D,64,2,BlockProc1,StudyProc3,Chili - Hot,12,90,Chili - ?,chill,,F
T_JOL D,64,2,BlockProc1,StudyProc3,Racket - Ball,13,89,Racket - ?,ball,,F
T_JOL D,64,2,BlockProc1,StudyProc3,Chore - Work,14,90,Chore - ?,work,,F
T_JOL D,64,2,BlockProc1,StudyProc3,Famine - Hunger,15,89,Famine - ?,hngry,,F
T_JOL D,64,2,BlockProc1,StudyProc3,Drowsy - Sleep,16,100,Drowsy - ?,sleep,,F
T_JOL D,64,2,BlockProc1,StudyProc3,Stench - Smell,17,89,Stench - ?,ligment,,F
T_JOL D,64,2,BlockProc1,StudyProc3,Attire - Clothes,18,90,Attire - ?,clohes,,F
T_JOL D,64,2,BlockProc1,StudyProc3,Pilot - Plane,19,0,Pilot - ?,flight,,F
T_JOL D,64,2,BlockProc1,StudyProc3,Blaze - Fire,20,89,Blaze - ?,cot,,F
T_JOL D,64,2,BlockProc1,StudyProc3,Bad - Delinquent,21,78,Bad - ?,wrong,,B
T_JOL D,64,2,BlockProc1,StudyProc3,Stomach - Digestion,22,89,Stomach - ?,eat,,B
T_JOL D,64,2,BlockProc1,StudyProc3,Money - Wage,23,78,Money - ?,,,B
T_JOL D,64,2,BlockProc1,StudyProc3,News - Editor,24,90,News - ?,editor,,B
T_JOL D,64,2,BlockProc1,StudyProc3,Sting - Hornet,25,90,Sting - ?,ball,,B
T_JOL D,64,2,BlockProc1,StudyProc3,Cold - Bitter,26,55,Cold - ?,chill,,B
T_JOL D,64,2,BlockProc1,StudyProc3,Plant - Root,27,76,Plant - ?,water,,B
T_JOL D,64,2,BlockProc1,StudyProc3,Bird - Swan,28,3,Bird - ?,fly,,B
T_JOL D,64,2,BlockProc1,StudyProc3,Dog - Paw,29,100,Dog - ?,paw,,B
T_JOL D,64,2,BlockProc1,StudyProc3,Out - Way,30,12,Out - ?,ay,,B
T_JOL D,64,2,BlockProc1,StudyProc3,Clean - Hygiene,31,67,Clean - ?,dirty,,B
T_JOL D,64,2,BlockProc1,StudyProc3,Water - Bridge,32,90,Water- ?,,,B
T_JOL D,64,2,BlockProc1,StudyProc3,Rock - Geology,33,90,Rock - ?,shot,,B
T_JOL D,64,2,BlockProc1,StudyProc3,War - Revolution,34,90,War - ?,revoultion,,B
T_JOL D,64,2,BlockProc1,StudyProc3,Talk - Discussion,35,85,Talk - ?,to,,B
T_JOL D,64,2,BlockProc1,StudyProc3,Cow - Herd,36,89,Cow - ?,moo,,B
T_JOL D,64,2,BlockProc1,StudyProc3,Card - Credit,37,90,Card - ?,,,B
T_JOL D,64,2,BlockProc1,StudyProc3,Flower - Orchid,38,90,Flower - ?,,,B
T_JOL D,64,2,BlockProc1,StudyProc3,Fish - Tuna,39,90,Fish - ?,shrimp,,B
T_JOL D,64,2,BlockProc1,StudyProc3,Hammer - Chisel,40,34,Hammer - ?,cruital,,B
T_JOL D,64,2,BlockProc1,StudyProc3,Assignment - Due,41,55,Assignment - ?,due,,S
T_JOL D,64,2,BlockProc1,StudyProc3,Amount - Number,42,89,Amount - ?,money,,S
T_JOL D,64,2,BlockProc1,StudyProc3,Site - Location,43,90,Site - ?,location,,S
T_JOL D,64,2,BlockProc1,StudyProc3,Waste - Dump,44,89,Waste - ?,litter,,S
T_JOL D,64,2,BlockProc1,StudyProc3,Jury - Trial,45,90,Jury - ?,attitudes,,S
T_JOL D,64,2,BlockProc1,StudyProc3,Design - Architecture,46,,Design - ?,,,S
T_JOL D,64,2,BlockProc1,StudyProc3,Bar - Grill,47,55,Bar - ?,drink,,S
T_JOL D,64,2,BlockProc1,StudyProc3,Liver - Kidney,48,100,Liver - ?,kidneyt,,S
T_JOL D,64,2,BlockProc1,StudyProc3,End - Begin,49,90,End - ?,please,,S
T_JOL D,64,2,BlockProc1,StudyProc3,Wind - Blow,50,87,Wind - ?,gush,,S
T_JOL D,64,2,BlockProc1,StudyProc3,Soda - Pop,51,90,Soda - ?,pop,,S
T_JOL D,64,2,BlockProc1,StudyProc3,Cheese - Wine,52,78,Cheese - ?,grande,,S
T_JOL D,64,2,BlockProc1,StudyProc3,Toilet - Bathroom,53,90,Toilet - ?,wipe,,S
T_JOL D,64,2,BlockProc1,StudyProc3,Decision - Choice,54,90,Decision - ?,eokoay,,S
T_JOL D,64,2,BlockProc1,StudyProc3,Foot - Shoe,55,90,Foot - ?,shoe,,S
T_JOL D,64,2,BlockProc1,StudyProc3,Future - Past,56,87,Future - ?,please,,S
T_JOL D,64,2,BlockProc1,StudyProc3,Salad - Lettuce,57,90,Salad - ?,lettuce,,S
T_JOL D,64,2,BlockProc1,StudyProc3,Bee - Honey,58,90,Bee - ?,stink,,S
T_JOL D,64,2,BlockProc1,StudyProc3,Child - Baby,59,,Child - ?,small,,S
T_JOL D,64,2,BlockProc1,StudyProc3,Round - Circle,60,90,Round - ?,fighjt,,S
T_JOL D,64,2,BlockProc1,StudyProc3,Clutter - Pusher,61,90,Clutter - ?,cattered,,U
T_JOL D,64,2,BlockProc1,StudyProc3,Sacking - Dietary,62,0,Sacking - ?,,,U
T_JOL D,64,2,BlockProc1,StudyProc3,Hungry - Park,63,67,Hungry - ?,starving,,U
T_JOL D,64,2,BlockProc1,StudyProc3,Woman - Lift,64,32,Woman - ?,feminie,,U
T_JOL D,64,2,BlockProc1,StudyProc3,Belt - Soon,65,34,Belt - ?,,,U
T_JOL D,64,2,BlockProc1,StudyProc3,Floor - Discover,66,56,Floor - ?,,,U
T_JOL D,64,2,BlockProc1,StudyProc3,Business - Death,67,90,Business - ?,,,U
T_JOL D,64,2,BlockProc1,StudyProc3,Sight - Debate,68,89,Sight - ?,see,,U
T_JOL D,64,2,BlockProc1,StudyProc3,Bronze - Artery,69,2,Bronze - ?,golden,,U
T_JOL D,64,2,BlockProc1,StudyProc3,Hand - Fix,70,89,Hand - ?,get,,U
T_JOL D,64,2,BlockProc1,StudyProc3,Position - Machine,71,89,Position - ?,,,U
T_JOL D,64,2,BlockProc1,StudyProc3,Car - Happy,72,90,Car - ?,,,U
T_JOL D,64,2,BlockProc1,StudyProc3,Tuck - Allow,73,3,Tuck - ?,,,U
T_JOL D,64,2,BlockProc1,StudyProc3,Lion - Art,74,12,Lion - ?,scare,,U
T_JOL D,64,2,BlockProc1,StudyProc3,Accident - Strong,75,0,Accident - ?,stong,,U
T_JOL D,64,2,BlockProc1,StudyProc3,Riddle - Sugar,76,45,Riddle - ?,,,U
T_JOL D,64,2,BlockProc1,StudyProc3,Add - Valley,77,76,Add - ?,nothing,,U
T_JOL D,64,2,BlockProc1,StudyProc3,Would - Cash,78,45,Would - ?,could,,U
T_JOL D,64,2,BlockProc1,StudyProc3,Sick - Hide,79,54,Sick - ?,yes,,U
T_JOL D,64,2,BlockProc1,StudyProc3,Vase - King,80,12,Vase - ?,flowers,,U
T_JOL B,66,2,BlockProc1,StudyProc3,Delinquent - Bad,1,95,Delinquent - ?,bad,,F
T_JOL B,66,2,BlockProc1,StudyProc3,Digestion - Stomach,2,39,Digestion - ?,stomach,,F
T_JOL B,66,2,BlockProc1,StudyProc3,Wage - Money,3,19,Wage - ?,money,,F
T_JOL B,66,2,BlockProc1,StudyProc3,Chisel - Hammer,4,20,Chisel - ?,,,F
T_JOL B,66,2,BlockProc1,StudyProc3,Editor - News,5,56,Editor - ?,news,,F
T_JOL B,66,2,BlockProc1,StudyProc3,Hornet - Sting,6,18,Hornet - ?,,,F
T_JOL B,66,2,BlockProc1,StudyProc3,Bitter - Cold,7,15,Bitter - ?,,,F
T_JOL B,66,2,BlockProc1,StudyProc3,Root - Plant,8,34,Root - ?,plant,,F
T_JOL B,66,2,BlockProc1,StudyProc3,Swan - Bird,9,78,Swan - ?,bird,,F
T_JOL B,66,2,BlockProc1,StudyProc3,Paw - Dog,10,56,Paw - ?,dog,,F
T_JOL B,66,2,BlockProc1,StudyProc3,Way - Out,11,12,Way - ?,out,,F
T_JOL B,66,2,BlockProc1,StudyProc3,Hygiene - Clean,12,73,Hygiene - ?,,,F
T_JOL B,66,2,BlockProc1,StudyProc3,Bridge - Water,13,87,Bridge - ?,water,,F
T_JOL B,66,2,BlockProc1,StudyProc3,Geology - Rock,14,16,Geology - ?,,,F
T_JOL B,66,2,BlockProc1,StudyProc3,Revolution - War,15,70,Revolution - ?,war,,F
T_JOL B,66,2,BlockProc1,StudyProc3,Discussion - Talk,16,79,Discussion - ?,chat,,F
T_JOL B,66,2,BlockProc1,StudyProc3,Herd - Cow,17,50,Herd - ?,cow,,F
T_JOL B,66,2,BlockProc1,StudyProc3,Credit - Card,18,70,Credit - ?,card,,F
T_JOL B,66,2,BlockProc1,StudyProc3,Orchid - Flower,19,34,Orchid - ?,flower,,F
T_JOL B,66,2,BlockProc1,StudyProc3,Tuna -  Fish,20,80,Tuna - ?,fish,,F
T_JOL B,66,2,BlockProc1,StudyProc3,Full - Enough,21,34,Full - ?,enough,,B
T_JOL B,66,2,BlockProc1,StudyProc3,Drink - Sip,22,10,Drink - ?,sip,,B
T_JOL B,66,2,BlockProc1,StudyProc3,Dark - Cave,23,34,Dark - ?,cave,,B
T_JOL B,66,2,BlockProc1,StudyProc3,Take - Seize,24,5,Take - ?,away,,B
T_JOL B,66,2,BlockProc1,StudyProc3,Height - Growth,25,19,Height - ?,weight,,B
T_JOL B,66,2,BlockProc1,StudyProc3,Sentence - Word,26,56,Sentence - ?,word,,B
T_JOL B,66,2,BlockProc1,StudyProc3,Bug - Wasp,27,20,Bug - ?,wasp,,B
T_JOL B,66,2,BlockProc1,StudyProc3,Math - Division,28,80,Math - ?,division,,B
T_JOL B,66,2,BlockProc1,StudyProc3,Law - Attorney,29,56,Law - ?,attorney,,B
T_JOL B,66,2,BlockProc1,StudyProc3,Great - Fantastic,30,67,Great - ?,terrific,,B
T_JOL B,66,2,BlockProc1,StudyProc3,Key - Latch,31,75,Key - ?,ring,,B
T_JOL B,66,2,BlockProc1,StudyProc3,Hot - Chili,32,16,Hot - ?,chilli,,B
T_JOL B,66,2,BlockProc1,StudyProc3,Ball - Racket,33,50,Ball - ?,base,,B
T_JOL B,66,2,BlockProc1,StudyProc3,Work - Chore,34,19,Work - ?,chore,,B
T_JOL B,66,2,BlockProc1,StudyProc3,Hunger - Famine,35,30,Hunger - ?,food,,B
T_JOL B,66,2,BlockProc1,StudyProc3,Sleep - Drowsy,36,60,Sleep - ?,,,B
T_JOL B,66,2,BlockProc1,StudyProc3,Smell - Stench,37,10,Smell - ?,,,B
T_JOL B,66,2,BlockProc1,StudyProc3,Clothes - Attire,38,34,Clothes - ?,attire,,B
T_JOL B,66,2,BlockProc1,StudyProc3,Plane - Pilot,39,90,Plane - ?,pilot,,B
T_JOL B,66,2,BlockProc1,StudyProc3,Fire - Blaze,40,23,Fire - ?,,,B
T_JOL B,66,2,BlockProc1,StudyProc3,Due - Assignment,41,14,Due - ?,,,S
T_JOL B,66,2,BlockProc1,StudyProc3,Number - Amount,42,30,Number - ?,out,,S
T_JOL B,66,2,BlockProc1,StudyProc3,Location - Site,43,,Location - ?,spot,,S
T_JOL B,66,2,BlockProc1,StudyProc3,Dump - Waste,44,100,Dump - ?,truck,,S
T_JOL B,66,2,BlockProc1,StudyProc3,Trial - Jury,45,78,Trial - ?,jury,,S
T_JOL B,66,2,BlockProc1,StudyProc3,Architecture - Design,46,78,Architecture - ?,building,,S
T_JOL B,66,2,BlockProc1,StudyProc3,Grill -Bar,47,26,Grill - ?,bar,,S
T_JOL B,66,2,BlockProc1,StudyProc3,Kidney - Liver,48,17,Kidney - ?,liver,,S
T_JOL B,66,2,BlockProc1,StudyProc3,Begin - End,49,76,Begin - ?,end,,S
T_JOL B,66,2,BlockProc1,StudyProc3,Blow - Wind,50,75,Blow - ?,,,S
T_JOL B,66,2,BlockProc1,StudyProc3,Pop - Soda,51,100,Pop - ?,soda,,S
T_JOL B,66,2,BlockProc1,StudyProc3,Wine - Cheese,52,67,Wine - ?,cheese,,S
T_JOL B,66,2,BlockProc1,StudyProc3,Bathroom - Toilet,53,45,Bathroom - ?,toilet,,S
T_JOL B,66,2,BlockProc1,StudyProc3,Choice - Decision,54,56,Choice - ?,decision,,S
T_JOL B,66,2,BlockProc1,StudyProc3,Shoe - Foot,55,26,Shoe - ?,foot,,S
T_JOL B,66,2,BlockProc1,StudyProc3,Past - Future,56,23,Meaning - ?,,,S
T_JOL B,66,2,BlockProc1,StudyProc3,Lettuce - Salad,57,90,Lettuce - ?,salad,,S
T_JOL B,66,2,BlockProc1,StudyProc3,Honey - Bee,58,80,Honey - ?,bee,,S
T_JOL B,66,2,BlockProc1,StudyProc3,Baby - Child,59,50,Baby - ?,child,,S
T_JOL B,66,2,BlockProc1,StudyProc3,Circle - Round,60,90,Circle - ?,round,,S
T_JOL B,66,2,BlockProc1,StudyProc3,Pusher - Clutter,61,25,Pusher - ?,,,U
T_JOL B,66,2,BlockProc1,StudyProc3,Dietary - Sacking,62,25,Dietary - ?,,,U
T_JOL B,66,2,BlockProc1,StudyProc3,Park - Hungry,63,56,Park - ?,alley,,U
T_JOL B,66,2,BlockProc1,StudyProc3,Lift - Woman,64,45,Lift - ?,women,,U
T_JOL B,66,2,BlockProc1,StudyProc3,Soon - Belt,65,45,Soon - ?,away,,U
T_JOL B,66,2,BlockProc1,StudyProc3,Discover - Floor,66,13,Discover - ?,find,,U
T_JOL B,66,2,BlockProc1,StudyProc3,Death - Business,67,,Death - ?,sleep,,U
T_JOL B,66,2,BlockProc1,StudyProc3,Debate - Sight,68,23,Debate - ?,argument,,U
T_JOL B,66,2,BlockProc1,StudyProc3,Artery - Bronze,69,24,Artery - ?,,,U
T_JOL B,66,2,BlockProc1,StudyProc3,Fix - Hand,70,2,Fix - ?,quick,,U
T_JOL B,66,2,BlockProc1,StudyProc3,Machine - Position,71,5,Machine - ?,,,U
T_JOL B,66,2,BlockProc1,StudyProc3,Happy - Car,72,43,Happy - ?,car,,U
T_JOL B,66,2,BlockProc1,StudyProc3,Allow - Tuck,73,3,Allow - ?,deny,,U
T_JOL B,66,2,BlockProc1,StudyProc3,Art - Lion,74,12,Art - ?,lion,,U
T_JOL B,66,2,BlockProc1,StudyProc3,Strong - Accident,75,21,Strong - ?,mind,,U
T_JOL B,66,2,BlockProc1,StudyProc3,Sugar - Riddle,76,21,Sugar - ?,,,U
T_JOL B,66,2,BlockProc1,StudyProc3,Valley - Add,77,23,Valley - ?,add,,U
T_JOL B,66,2,BlockProc1,StudyProc3,Cash - Would,78,54,Cash - ?,wages,,U
T_JOL B,66,2,BlockProc1,StudyProc3,Hide - Sick,79,34,Hide - ?,alone,,U
T_JOL B,66,2,BlockProc1,StudyProc3,King - Vase,80,2,King - ?,lord,,U
T_JOL D,68,2,BlockProc1,StudyProc3,Enough - Full,1,37,Enough - ?,trank,,F
T_JOL D,68,2,BlockProc1,StudyProc3,Sip - Drink,2,93,Sip - ?,sank,,F
T_JOL D,68,2,BlockProc1,StudyProc3,Cave - Dark,3,6,Cave - ?,man,,F
T_JOL D,68,2,BlockProc1,StudyProc3,Seize - Take,4,12,Seize - ?,thedy,,F
T_JOL D,68,2,BlockProc1,StudyProc3,Growth - Height,5,65,Growth - ?,shrin,,F
T_JOL D,68,2,BlockProc1,StudyProc3,Word - Sentence,6,99,Word - ?,chopice,,F
T_JOL D,68,2,BlockProc1,StudyProc3,Wasp - Bug,7,82,Wasp - ?,,,F
T_JOL D,68,2,BlockProc1,StudyProc3,Division - Math,8,60,Division - ?,addition,,F
T_JOL D,68,2,BlockProc1,StudyProc3,Attorney - Law,9,7,Attorney - ?,general,,F
T_JOL D,68,2,BlockProc1,StudyProc3,Fantastic - Great,10,4,Fantastic - ?,fuuture,,F
T_JOL D,68,2,BlockProc1,StudyProc3,Latch - Key,11,10,Latch - ?,oil,,F
T_JOL D,68,2,BlockProc1,StudyProc3,Chili - Hot,12,50,Chili - ?,pepper,,F
T_JOL D,68,2,BlockProc1,StudyProc3,Racket - Ball,13,32,Racket - ?,,,F
T_JOL D,68,2,BlockProc1,StudyProc3,Chore - Work,14,76,Chore - ?,,,F
T_JOL D,68,2,BlockProc1,StudyProc3,Famine - Hunger,15,70,Famine - ?,potato,,F
T_JOL D,68,2,BlockProc1,StudyProc3,Drowsy - Sleep,16,98,Drowsy - ?,awake,,F
T_JOL D,68,2,BlockProc1,StudyProc3,Stench - Smell,17,69,Stench - ?,,,F
T_JOL D,68,2,BlockProc1,StudyProc3,Attire - Clothes,18,20,Attire - ?,wear,,F
T_JOL D,68,2,BlockProc1,StudyProc3,Pilot - Plane,19,1,Pilot - ?,fly,,F
T_JOL D,68,2,BlockProc1,StudyProc3,Blaze - Fire,20,78,Blaze - ?,it,,F
T_JOL D,68,2,BlockProc1,StudyProc3,Bad - Delinquent,21,5,Bad - ?,choices,,B
T_JOL D,68,2,BlockProc1,StudyProc3,Stomach - Digestion,22,67,Stomach - ?,ache,,B
T_JOL D,68,2,BlockProc1,StudyProc3,Money - Wage,23,9,Money - ?,long,,B
T_JOL D,68,2,BlockProc1,StudyProc3,News - Editor,24,40,News - ?,flash,,B
T_JOL D,68,2,BlockProc1,StudyProc3,Sting - Hornet,25,90,Sting - ?,,,B
T_JOL D,68,2,BlockProc1,StudyProc3,Cold - Bitter,26,70,Cold - ?,,,B
T_JOL D,68,2,BlockProc1,StudyProc3,Plant - Root,27,90,Plant - ?,grow,,B
T_JOL D,68,2,BlockProc1,StudyProc3,Bird - Swan,28,89,Bird - ?,,,B
T_JOL D,68,2,BlockProc1,StudyProc3,Dog - Paw,29,41,Dog - ?,ca,,B
T_JOL D,68,2,BlockProc1,StudyProc3,Out - Way,30,61,Out - ?,of,,B
T_JOL D,68,2,BlockProc1,StudyProc3,Clean - Hygiene,31,10,Clean - ?,,,B
T_JOL D,68,2,BlockProc1,StudyProc3,Water - Bridge,32,60,Water- ?,trough,,B
T_JOL D,68,2,BlockProc1,StudyProc3,Rock - Geology,33,40,Rock - ?,hard,,B
T_JOL D,68,2,BlockProc1,StudyProc3,War - Revolution,34,89,War - ?,zone,,B
T_JOL D,68,2,BlockProc1,StudyProc3,Talk - Discussion,35,47,Talk - ?,text,,B
T_JOL D,68,2,BlockProc1,StudyProc3,Cow - Herd,36,89,Cow - ?,pasture,,B
T_JOL D,68,2,BlockProc1,StudyProc3,Card - Credit,37,,Card - ?,game,,B
T_JOL D,68,2,BlockProc1,StudyProc3,Flower - Orchid,38,43,Flower - ?,vase,,B
T_JOL D,68,2,BlockProc1,StudyProc3,Fish - Tuna,39,19,Fish - ?,tail,,B
T_JOL D,68,2,BlockProc1,StudyProc3,Hammer - Chisel,40,22,Hammer - ?,nail,,B
T_JOL D,68,2,BlockProc1,StudyProc3,Assignment - Due,41,21,Assignment - ?,had,,S
T_JOL D,68,2,BlockProc1,StudyProc3,Amount - Number,42,88,Amount - ?,,,S
T_JOL D,68,2,BlockProc1,StudyProc3,Site - Location,43,40,Site - ?,sat,,S
T_JOL D,68,2,BlockProc1,StudyProc3,Waste - Dump,44,54,Waste - ?,land,,S
