"","ExperimentName","Subject","Group","Block","Trial","STIM","TASK","Switch","Congruent","CVOE","Response","Key","PCVstim.RT","Match","score"
"2580","CVOE_C",15,1,4,108,"J 39","Letter","N",TRUE,"CV","q","q",334,TRUE,1
"2581","CVOE_C",15,1,4,109,"S 22","Number","Y",FALSE,"OE","q","p",313,FALSE,0
"2582","CVOE_C",15,1,4,110,"D 89","Letter","Y",TRUE,"CV","q","q",462,TRUE,1
"2583","CVOE_C",15,1,4,111,"P 87","Letter","N",TRUE,"CV","q","q",332,TRUE,1
"2584","CVOE_C",15,1,4,112,"H 42","Letter","N",FALSE,"CV","q","q",287,TRUE,1
"2585","CVOE_C",15,1,4,113,"S 49","Letter","N",TRUE,"CV","q","q",511,TRUE,1
"2586","CVOE_C",15,1,4,114,"J 20","Number","Y",FALSE,"OE","p","p",429,TRUE,1
"2587","CVOE_C",15,1,4,115,"O 19","Letter","Y",FALSE,"CV","q","p",971,FALSE,0
"2588","CVOE_C",15,1,4,116,"H 50","Letter","N",FALSE,"CV","q","q",358,TRUE,1
"2589","CVOE_C",15,1,4,117,"I 68","Number","Y",TRUE,"OE","p","p",678,TRUE,1
"2590","CVOE_C",15,1,4,118,"J 72","Number","N",FALSE,"OE","q","p",343,FALSE,0
"2591","CVOE_C",15,1,4,119,"O 21","Number","N",FALSE,"OE","q","q",780,TRUE,1
"2592","CVOE_C",15,1,4,120,"H 22","Number","N",FALSE,"OE","q","p",376,FALSE,0
"2593","CVOE_C",7,1,1,11,"A 24","","",TRUE,"OE","p","p",4078,TRUE,1
"2594","CVOE_C",7,1,1,12,"O 83","","",FALSE,"OE","q","q",871,TRUE,1
"2595","CVOE_C",7,1,1,13,"H 55","","",TRUE,"OE","q","q",1533,TRUE,1
"2596","CVOE_C",7,1,1,14,"P 10","","",FALSE,"OE","p","p",713,TRUE,1
"2597","CVOE_C",7,1,1,15,"D 30","","",FALSE,"OE","p","p",774,TRUE,1
"2598","CVOE_C",7,1,1,16,"U 62","","",TRUE,"OE","p","p",834,TRUE,1
"2599","CVOE_C",7,1,1,17,"P 95","","",TRUE,"OE","q","q",890,TRUE,1
"2600","CVOE_C",7,1,1,18,"U 06","","",TRUE,"OE","p","p",1053,TRUE,1
"2601","CVOE_C",7,1,1,19,"E 75","","",FALSE,"OE","q","q",769,TRUE,1
"2602","CVOE_C",7,1,1,20,"I 67","","",FALSE,"OE","q","q",1212,TRUE,1
"2603","CVOE_C",7,1,1,21,"S 13","","",TRUE,"OE","q","q",1103,TRUE,1
"2604","CVOE_C",7,1,1,22,"P 78","","",FALSE,"OE","p","p",661,TRUE,1
"2605","CVOE_C",7,1,1,23,"I 15","","",FALSE,"OE","q","q",635,TRUE,1
"2606","CVOE_C",7,1,1,24,"D 27","","",TRUE,"OE","q","q",875,TRUE,1
"2607","CVOE_C",7,1,1,25,"O 94","","",TRUE,"OE","p","p",604,TRUE,1
"2608","CVOE_C",7,1,1,26,"A 65","","",FALSE,"OE","q","q",892,TRUE,1
"2609","CVOE_C",7,1,1,27,"I 42","","",TRUE,"OE","p","p",1087,TRUE,1
"2610","CVOE_C",7,1,1,28,"E 25","","",FALSE,"OE","q","q",731,TRUE,1
"2611","CVOE_C",7,1,1,29,"H 49","","",TRUE,"OE","q","q",598,TRUE,1
"2612","CVOE_C",7,1,1,30,"S 18","","",FALSE,"OE","p","p",838,TRUE,1
"2613","CVOE_C",7,1,1,31,"H 51","","",TRUE,"OE","q","q",599,TRUE,1
"2614","CVOE_C",7,1,1,32,"U 14","","",TRUE,"OE","q","p",823,FALSE,0
"2615","CVOE_C",7,1,1,33,"E 02","","",TRUE,"OE","p","p",525,TRUE,1
"2616","CVOE_C",7,1,1,34,"J 26","","",FALSE,"OE","p","p",885,TRUE,1
"2617","CVOE_C",7,1,1,35,"D 24","","",FALSE,"OE","p","p",582,TRUE,1
"2618","CVOE_C",7,1,1,36,"O 50","","",TRUE,"OE","q","p",612,FALSE,0
"2619","CVOE_C",7,1,1,37,"U 16","","",TRUE,"OE","p","p",663,TRUE,1
"2620","CVOE_C",7,1,1,38,"O 15","","",FALSE,"OE","q","q",717,TRUE,1
"2621","CVOE_C",7,1,1,39,"D 32","","",FALSE,"OE","p","p",541,TRUE,1
"2622","CVOE_C",7,1,1,40,"S 67","","",TRUE,"OE","q","q",539,TRUE,1
"2623","CVOE_C",7,1,1,41,"J 74","","",FALSE,"OE","p","p",902,TRUE,1
"2624","CVOE_C",7,1,1,42,"D 92","","",FALSE,"OE","p","p",492,TRUE,1
"2625","CVOE_C",7,1,1,43,"A 65","","",FALSE,"OE","q","q",519,TRUE,1
"2626","CVOE_C",7,1,1,44,"I 87","","",FALSE,"OE","q","q",679,TRUE,1
"2627","CVOE_C",7,1,1,45,"H 61","","",TRUE,"OE","q","q",616,TRUE,1
"2628","CVOE_C",7,1,1,46,"E 59","","",FALSE,"OE","q","q",587,TRUE,1
"2629","CVOE_C",7,1,1,47,"I 33","","",FALSE,"OE","q","q",681,TRUE,1
"2630","CVOE_C",7,1,1,48,"O 90","","",TRUE,"OE","p","p",1393,TRUE,1
"2631","CVOE_C",7,1,1,49,"U 51","","",FALSE,"OE","q","q",698,TRUE,1
"2632","CVOE_C",7,1,1,50,"A 10","","",TRUE,"OE","p","p",725,TRUE,1
"2633","CVOE_C",7,1,1,51,"E 50","","",TRUE,"OE","q","p",573,FALSE,0
"2634","CVOE_C",7,1,1,52,"D 92","","",FALSE,"OE","p","p",648,TRUE,1
"2635","CVOE_C",7,1,1,53,"E 60","","",TRUE,"OE","p","p",916,TRUE,1
"2636","CVOE_C",7,1,1,54,"A 95","","",FALSE,"OE","q","q",556,TRUE,1
"2637","CVOE_C",7,1,1,55,"E 64","","",TRUE,"OE","p","p",981,TRUE,1
"2638","CVOE_C",7,1,1,56,"P 20","","",FALSE,"OE","p","p",890,TRUE,1
"2639","CVOE_C",7,1,1,57,"S 06","","",FALSE,"OE","p","p",798,TRUE,1
"2640","CVOE_C",7,1,1,58,"P 64","","",FALSE,"OE","p","p",830,TRUE,1
"2641","CVOE_C",7,1,1,59,"U 70","","",TRUE,"OE","q","p",500,FALSE,0
"2642","CVOE_C",7,1,1,60,"S 16","","",FALSE,"OE","p","p",922,TRUE,1
"2643","CVOE_C",7,1,1,61,"E 35","","",FALSE,"OE","q","q",850,TRUE,1
"2644","CVOE_C",7,1,1,62,"I 93","","",FALSE,"OE","q","q",1045,TRUE,1
"2645","CVOE_C",7,1,1,63,"D 63","","",TRUE,"OE","q","q",702,TRUE,1
"2646","CVOE_C",7,1,1,64,"U 89","","",FALSE,"OE","q","q",596,TRUE,1
"2647","CVOE_C",7,1,1,65,"E 91","","",FALSE,"OE","q","q",636,TRUE,1
"2648","CVOE_C",7,1,1,66,"A 12","","",TRUE,"OE","p","p",597,TRUE,1
"2649","CVOE_C",7,1,1,67,"P 56","","",FALSE,"OE","q","p",525,FALSE,0
"2650","CVOE_C",7,1,1,68,"S 65","","",TRUE,"OE","q","q",1046,TRUE,1
"2651","CVOE_C",7,1,1,69,"P 07","","",TRUE,"OE","q","q",2350,TRUE,1
"2652","CVOE_C",7,1,1,70,"I 77","","",FALSE,"OE","q","q",525,TRUE,1
"2653","CVOE_C",7,1,1,71,"J 19","","",TRUE,"OE","q","q",469,TRUE,1
"2654","CVOE_C",7,1,1,72,"O 59","","",FALSE,"OE","q","q",459,TRUE,1
"2655","CVOE_C",7,1,1,73,"J 15","","",TRUE,"OE","q","q",534,TRUE,1
"2656","CVOE_C",7,1,1,74,"I 89","","",FALSE,"OE","q","q",409,TRUE,1
"2657","CVOE_C",7,1,1,75,"O 97","","",FALSE,"OE","q","q",404,TRUE,1
"2658","CVOE_C",7,1,1,76,"A 92","","",TRUE,"OE","p","p",588,TRUE,1
"2659","CVOE_C",7,1,1,77,"J 90","","",FALSE,"OE","p","p",898,TRUE,1
"2660","CVOE_C",7,1,1,78,"H 65","","",TRUE,"OE","q","q",573,TRUE,1
"2661","CVOE_C",7,1,1,79,"H 17","","",TRUE,"OE","q","q",536,TRUE,1
"2662","CVOE_C",7,1,1,80,"S 26","","",FALSE,"OE","p","p",595,TRUE,1
"2663","CVOE_C",7,1,1,81,"D 56","","",FALSE,"OE","q","p",572,FALSE,0
"2664","CVOE_C",7,1,1,82,"I 91","","",FALSE,"OE","q","q",519,TRUE,1
"2665","CVOE_C",7,1,1,83,"J 11","","",TRUE,"OE","q","q",599,TRUE,1
"2666","CVOE_C",7,1,1,84,"O 28","","",TRUE,"OE","p","p",640,TRUE,1
"2667","CVOE_C",7,1,1,85,"H 29","","",TRUE,"OE","q","q",520,TRUE,1
"2668","CVOE_C",7,1,1,86,"J 25","","",TRUE,"OE","q","q",440,TRUE,1
"2669","CVOE_C",7,1,1,87,"A 73","","",FALSE,"OE","q","q",417,TRUE,1
"2670","CVOE_C",7,1,1,88,"J 63","","",TRUE,"OE","q","q",684,TRUE,1
"2671","CVOE_C",7,1,1,89,"U 84","","",TRUE,"OE","p","p",604,TRUE,1
"2672","CVOE_C",7,1,1,90,"A 58","","",TRUE,"OE","q","p",517,FALSE,0
"2673","CVOE_C",7,1,1,91,"S 43","","",TRUE,"OE","q","q",493,TRUE,1
"2674","CVOE_C",7,1,1,92,"H 54","","",FALSE,"OE","p","p",656,TRUE,1
"2675","CVOE_C",7,1,1,93,"D 4","","",FALSE,"OE","p","p",651,TRUE,1
"2676","CVOE_C",7,1,1,94,"J 75","","",TRUE,"OE","q","q",1854,TRUE,1
"2677","CVOE_C",7,1,1,95,"D 19","","",TRUE,"OE","q","q",978,TRUE,1
"2678","CVOE_C",7,1,1,96,"J 38","","",FALSE,"OE","p","p",741,TRUE,1
"2679","CVOE_C",7,1,1,97,"I 56","","",TRUE,"OE","q","p",491,FALSE,0
"2680","CVOE_C",7,1,1,98,"P 87","","",TRUE,"OE","q","q",606,TRUE,1
"2681","CVOE_C",7,1,1,99,"O 80","","",TRUE,"OE","p","p",654,TRUE,1
"2682","CVOE_C",7,1,1,100,"U 60","","",TRUE,"OE","p","p",642,TRUE,1
"2683","CVOE_C",7,1,1,101,"P 48","","",FALSE,"OE","q","p",626,FALSE,0
"2684","CVOE_C",7,1,1,102,"H 64","","",FALSE,"OE","p","p",1152,TRUE,1
"2685","CVOE_C",7,1,1,103,"A 13","","",FALSE,"OE","q","q",566,TRUE,1
"2686","CVOE_C",7,1,1,104,"H 68","","",FALSE,"OE","p","p",614,TRUE,1
"2687","CVOE_C",7,1,1,105,"E 16","","",TRUE,"OE","p","p",673,TRUE,1
"2688","CVOE_C",7,1,1,106,"S 71","","",TRUE,"OE","q","q",474,TRUE,1
"2689","CVOE_C",7,1,2,11,"A 71","","",FALSE,"CV","p","p",3005,TRUE,1
"2690","CVOE_C",7,1,2,12,"I 66","","",TRUE,"CV","p","p",830,TRUE,1
"2691","CVOE_C",7,1,2,13,"S 30","","",FALSE,"CV","q","q",668,TRUE,1
"2692","CVOE_C",7,1,2,14,"D 20","","",FALSE,"CV","q","q",754,TRUE,1
"2693","CVOE_C",7,1,2,15,"I 31","","",FALSE,"CV","p","p",874,TRUE,1
"2694","CVOE_C",7,1,2,16,"P 16","","",FALSE,"CV","q","q",859,TRUE,1
"2695","CVOE_C",7,1,2,17,"A 49","","",FALSE,"CV","p","p",902,TRUE,1
"2696","CVOE_C",7,1,2,18,"O 64","","",TRUE,"CV","p","p",1076,TRUE,1
"2697","CVOE_C",7,1,2,19,"D 02","","",FALSE,"CV","q","q",581,TRUE,1
"2698","CVOE_C",7,1,2,20,"P 81","","",TRUE,"CV","q","q",1338,TRUE,1
"2699","CVOE_C",7,1,2,21,"J 58","","",FALSE,"CV","q","q",646,TRUE,1
"2700","CVOE_C",7,1,2,22,"A 22","","",TRUE,"CV","p","p",606,TRUE,1
"2701","CVOE_C",7,1,2,23,"J 72","","",FALSE,"CV","q","q",601,TRUE,1
"2702","CVOE_C",7,1,2,24,"P 91","","",TRUE,"CV","q","q",986,TRUE,1
"2703","CVOE_C",7,1,2,25,"E 19","","",FALSE,"CV","p","p",1024,TRUE,1
"2704","CVOE_C",7,1,2,26,"I 30","","",TRUE,"CV","p","p",694,TRUE,1
"2705","CVOE_C",7,1,2,27,"D 91","","",TRUE,"CV","q","q",697,TRUE,1
"2706","CVOE_C",7,1,2,28,"O 48","","",TRUE,"CV","p","p",636,TRUE,1
"2707","CVOE_C",7,1,2,29,"A 89","","",FALSE,"CV","p","p",764,TRUE,1
"2708","CVOE_C",7,1,2,30,"U 11","","",FALSE,"CV","p","p",789,TRUE,1
"2709","CVOE_C",7,1,2,31,"I 76","","",TRUE,"CV","p","p",787,TRUE,1
"2710","CVOE_C",7,1,2,32,"U 89","","",FALSE,"CV","p","p",672,TRUE,1
"2711","CVOE_C",7,1,2,33,"D 63","","",TRUE,"CV","q","q",614,TRUE,1
"2712","CVOE_C",7,1,2,34,"H 70","","",FALSE,"CV","q","q",857,TRUE,1
"2713","CVOE_C",7,1,2,35,"D 48","","",FALSE,"CV","q","q",597,TRUE,1
"2714","CVOE_C",7,1,2,36,"P 56","","",FALSE,"CV","q","q",861,TRUE,1
"2715","CVOE_C",7,1,2,37,"O 77","","",FALSE,"CV","p","p",699,TRUE,1
"2716","CVOE_C",7,1,2,38,"P 42","","",FALSE,"CV","q","q",598,TRUE,1
"2717","CVOE_C",7,1,2,39,"H 22","","",FALSE,"CV","q","q",1014,TRUE,1
"2718","CVOE_C",7,1,2,40,"E 42","","",TRUE,"CV","p","p",954,TRUE,1
"2719","CVOE_C",7,1,2,41,"J 28","","",FALSE,"CV","q","q",1394,TRUE,1
"2720","CVOE_C",7,1,2,42,"E 95","","",FALSE,"CV","p","p",595,TRUE,1
"2721","CVOE_C",7,1,2,43,"S 63","","",TRUE,"CV","q","q",587,TRUE,1
"2722","CVOE_C",7,1,2,44,"H 50","","",FALSE,"CV","q","q",1201,TRUE,1
"2723","CVOE_C",7,1,2,45,"S 33","","",TRUE,"CV","q","q",642,TRUE,1
"2724","CVOE_C",7,1,2,46,"P 57","","",TRUE,"CV","q","q",1034,TRUE,1
"2725","CVOE_C",7,1,2,47,"E 23","","",FALSE,"CV","p","p",923,TRUE,1
"2726","CVOE_C",7,1,2,48,"S 61","","",TRUE,"CV","q","q",587,TRUE,1
"2727","CVOE_C",7,1,2,49,"U 67","","",FALSE,"CV","p","p",697,TRUE,1
"2728","CVOE_C",7,1,2,50,"H 32","","",FALSE,"CV","q","q",516,TRUE,1
"2729","CVOE_C",7,1,2,51,"U 50","","",TRUE,"CV","p","p",653,TRUE,1
"2730","CVOE_C",7,1,2,52,"O 49","","",FALSE,"CV","p","p",776,TRUE,1
"2731","CVOE_C",7,1,2,53,"U 32","","",TRUE,"CV","p","p",675,TRUE,1
"2732","CVOE_C",7,1,2,54,"J 78","","",FALSE,"CV","q","q",539,TRUE,1
"2733","CVOE_C",7,1,2,55,"S 54","","",FALSE,"CV","q","q",942,TRUE,1
"2734","CVOE_C",7,1,2,56,"J 27","","",TRUE,"CV","q","q",572,TRUE,1
"2735","CVOE_C",7,1,2,57,"S 06","","",FALSE,"CV","q","q",647,TRUE,1
"2736","CVOE_C",7,1,2,58,"D 67","","",TRUE,"CV","q","q",691,TRUE,1
"2737","CVOE_C",7,1,2,59,"A 79","","",FALSE,"CV","p","p",598,TRUE,1
"2738","CVOE_C",7,1,2,60,"S 52","","",FALSE,"CV","q","q",494,TRUE,1
"2739","CVOE_C",7,1,2,61,"U 16","","",TRUE,"CV","p","p",465,TRUE,1
"2740","CVOE_C",7,1,2,62,"O 82","","",TRUE,"CV","p","p",511,TRUE,1
"2741","CVOE_C",7,1,2,63,"H 87","","",TRUE,"CV","q","q",573,TRUE,1
"2742","CVOE_C",7,1,2,64,"I 32","","",TRUE,"CV","p","p",592,TRUE,1
"2743","CVOE_C",7,1,2,65,"U 37","","",FALSE,"CV","p","p",549,TRUE,1
"2744","CVOE_C",7,1,2,66,"I 42","","",TRUE,"CV","p","p",515,TRUE,1
"2745","CVOE_C",7,1,2,67,"D 65","","",TRUE,"CV","q","q",652,TRUE,1
"2746","CVOE_C",7,1,2,68,"U 77","","",FALSE,"CV","p","p",599,TRUE,1
"2747","CVOE_C",7,1,2,69,"E 12","","",TRUE,"CV","p","p",999,TRUE,1
"2748","CVOE_C",7,1,2,70,"I 60","","",TRUE,"CV","p","p",784,TRUE,1
"2749","CVOE_C",7,1,2,71,"J 36","","",FALSE,"CV","q","q",582,TRUE,1
"2750","CVOE_C",7,1,2,72,"H 75","","",TRUE,"CV","q","q",579,TRUE,1
"2751","CVOE_C",7,1,2,73,"I 50","","",TRUE,"CV","p","p",1022,TRUE,1
"2752","CVOE_C",7,1,2,74,"E 99","","",FALSE,"CV","p","p",956,TRUE,1
"2753","CVOE_C",7,1,2,75,"A 86","","",TRUE,"CV","p","p",805,TRUE,1
"2754","CVOE_C",7,1,2,76,"U 48","","",TRUE,"CV","p","p",1085,TRUE,1
"2755","CVOE_C",7,1,2,77,"E 01","","",FALSE,"CV","p","p",574,TRUE,1
"2756","CVOE_C",7,1,2,78,"A 78","","",TRUE,"CV","p","p",497,TRUE,1
"2757","CVOE_C",7,1,2,79,"P 60","","",FALSE,"CV","q","q",548,TRUE,1
"2758","CVOE_C",7,1,2,80,"E 43","","",FALSE,"CV","p","p",562,TRUE,1
"2759","CVOE_C",7,1,2,81,"D 69","","",TRUE,"CV","q","q",570,TRUE,1
"2760","CVOE_C",7,1,2,82,"H 11","","",TRUE,"CV","q","q",981,TRUE,1
"2761","CVOE_C",7,1,2,83,"P 43","","",TRUE,"CV","q","q",1235,TRUE,1
"2762","CVOE_C",7,1,2,84,"O 67","","",FALSE,"CV","p","p",628,TRUE,1
"2763","CVOE_C",7,1,2,85,"S 91","","",FALSE,"CV","q","q",922,TRUE,1
"2764","CVOE_C",7,1,2,86,"J 68","","",TRUE,"CV","q","q",1162,TRUE,1
"2765","CVOE_C",7,1,2,87,"S 47","","",FALSE,"CV","q","q",467,TRUE,1
"2766","CVOE_C",7,1,2,88,"I 81","","",TRUE,"CV","p","p",721,TRUE,1
"2767","CVOE_C",7,1,2,89,"J 39","","",FALSE,"CV","q","q",537,TRUE,1
"2768","CVOE_C",7,1,2,90,"A 11","","",TRUE,"CV","p","p",556,TRUE,1
"2769","CVOE_C",7,1,2,91,"O 76","","",FALSE,"CV","p","p",445,TRUE,1
"2770","CVOE_C",7,1,2,92,"A 62","","",FALSE,"CV","p","p",573,TRUE,1
"2771","CVOE_C",7,1,2,93,"O 27","","",TRUE,"CV","p","p",800,TRUE,1
"2772","CVOE_C",7,1,2,94,"E 66","","",FALSE,"CV","p","p",832,TRUE,1
"2773","CVOE_C",7,1,2,95,"J 62","","",TRUE,"CV","q","q",494,TRUE,1
"2774","CVOE_C",7,1,2,96,"H 72","","",TRUE,"CV","q","q",441,TRUE,1
"2775","CVOE_C",7,1,2,97,"E 49","","",TRUE,"CV","p","p",602,TRUE,1
"2776","CVOE_C",7,1,2,98,"D 52","","",TRUE,"CV","q","q",682,TRUE,1
"2777","CVOE_C",7,1,2,99,"H 62","","",TRUE,"CV","q","q",579,TRUE,1
"2778","CVOE_C",7,1,2,100,"I 11","","",TRUE,"CV","p","p",494,TRUE,1
"2779","CVOE_C",7,1,2,101,"A 98","","",FALSE,"CV","p","p",825,TRUE,1
"2780","CVOE_C",7,1,2,102,"H 29","","",FALSE,"CV","q","q",687,TRUE,1
"2781","CVOE_C",7,1,2,103,"E 83","","",TRUE,"CV","p","p",554,TRUE,1
"2782","CVOE_C",7,1,2,104,"D 43","","",FALSE,"CV","q","q",562,TRUE,1
"2783","CVOE_C",7,1,2,105,"P 45","","",TRUE,"CV","q","q",491,TRUE,1
"2784","CVOE_C",7,1,2,106,"J 17","","",TRUE,"CV","q","q",518,TRUE,1
"2785","CVOE_C",7,1,3,11,"A 44","Letter","N",TRUE,"CV","p","p",3918,TRUE,1
"2786","CVOE_C",7,1,3,12,"D 94","Letter","N",FALSE,"CV","q","q",1207,TRUE,1
"2787","CVOE_C",7,1,3,13,"E 75","Number","Y",FALSE,"OE","q","p",1651,FALSE,0
"2788","CVOE_C",7,1,3,14,"H 81","Number","N",TRUE,"OE","q","p",1926,FALSE,0
"2789","CVOE_C",7,1,3,15,"I 64","Letter","Y",TRUE,"CV","p","p",1562,TRUE,1
"2790","CVOE_C",7,1,3,16,"J 54","Letter","N",FALSE,"CV","q","q",1074,TRUE,1
"2791","CVOE_C",7,1,3,17,"O 23","Number","Y",FALSE,"OE","q","q",1411,TRUE,1
"2792","CVOE_C",7,1,3,18,"P 05","Number","N",TRUE,"OE","q","q",3446,TRUE,1
"2793","CVOE_C",7,1,3,19,"S 34","Letter","Y",FALSE,"CV","q","q",1147,TRUE,1
"2794","CVOE_C",7,1,3,20,"U 88","Letter","N",TRUE,"CV","p","p",1473,TRUE,1
"2795","CVOE_C",7,1,3,21,"A 70","Number","Y",TRUE,"OE","q","p",2399,FALSE,0
"2796","CVOE_C",7,1,3,22,"D 12","Number","N",FALSE,"OE","p","p",4440,TRUE,1
"2797","CVOE_C",7,1,3,23,"E 79","Letter","Y",FALSE,"CV","p","p",2674,TRUE,1
"2798","CVOE_C",7,1,3,24,"H 72","Letter","N",FALSE,"CV","q","q",1291,TRUE,1
"2799","CVOE_C",7,1,3,25,"I 41","Number","Y",FALSE,"OE","q","q",1478,TRUE,1
"2800","CVOE_C",7,1,3,26,"J 63","Number","N",TRUE,"OE","q","q",1231,TRUE,1
"2801","CVOE_C",7,1,3,27,"O 03","Letter","Y",FALSE,"CV","q","p",1053,FALSE,0
"2802","CVOE_C",7,1,3,28,"P 75","Letter","N",TRUE,"CV","q","q",2544,TRUE,1
"2803","CVOE_C",7,1,3,29,"S 61","Number","Y",TRUE,"OE","q","q",1935,TRUE,1
"2804","CVOE_C",7,1,3,30,"U 28","Number","N",TRUE,"OE","p","p",1154,TRUE,1
"2805","CVOE_C",7,1,3,31,"A 21","Letter","Y",FALSE,"CV","p","p",1099,TRUE,1
"2806","CVOE_C",7,1,3,32,"D 18","Letter","N",FALSE,"CV","q","q",830,TRUE,1
"2807","CVOE_C",7,1,3,33,"E 35","Number","Y",FALSE,"OE","q","q",1420,TRUE,1
"2808","CVOE_C",7,1,3,34,"H 62","Number","N",FALSE,"OE","p","p",1258,TRUE,1
"2809","CVOE_C",7,1,3,35,"I 82","Letter","Y",TRUE,"CV","p","p",1238,TRUE,1
"2810","CVOE_C",7,1,3,36,"J 78","Letter","N",FALSE,"CV","q","q",1598,TRUE,1
"2811","CVOE_C",7,1,3,37,"O 12","Number","Y",TRUE,"OE","p","p",1655,TRUE,1
"2812","CVOE_C",7,1,3,38,"P 13","Number","N",TRUE,"OE","q","q",1619,TRUE,1
"2813","CVOE_C",7,1,3,39,"S 07","Letter","Y",TRUE,"CV","q","q",782,TRUE,1
"2814","CVOE_C",7,1,3,40,"U 36","Letter","N",TRUE,"CV","q","p",764,FALSE,0
"2815","CVOE_C",7,1,3,41,"A 96","Number","Y",TRUE,"OE","p","p",1708,TRUE,1
"2816","CVOE_C",7,1,3,42,"D 04","Number","N",FALSE,"OE","p","p",995,TRUE,1
"2817","CVOE_C",7,1,3,43,"E 60","Letter","Y",TRUE,"CV","p","p",1435,TRUE,1
"2818","CVOE_C",7,1,3,44,"H 83","Letter","N",TRUE,"CV","q","q",1604,TRUE,1
"2819","CVOE_C",7,1,3,45,"I 64","Number","Y",TRUE,"OE","p","p",2189,TRUE,1
"2820","CVOE_C",7,1,3,46,"J 76","Number","N",FALSE,"OE","p","p",2395,TRUE,1
"2821","CVOE_C",7,1,3,47,"O 78","Letter","Y",TRUE,"CV","p","p",940,TRUE,1
"2822","CVOE_C",7,1,3,48,"P 09","Letter","N",TRUE,"CV","q","q",1042,TRUE,1
"2823","CVOE_C",7,1,3,49,"S 72","Number","Y",FALSE,"OE","p","p",1235,TRUE,1
"2824","CVOE_C",7,1,3,50,"U 47","Number","N",FALSE,"OE","q","q",1243,TRUE,1
"2825","CVOE_C",7,1,3,51,"A 31","Letter","Y",FALSE,"CV","p","p",2244,TRUE,1
"2826","CVOE_C",7,1,3,52,"D 96","Letter","N",FALSE,"CV","q","q",2933,TRUE,1
"2827","CVOE_C",7,1,3,53,"E 40","Number","Y",TRUE,"OE","p","p",2185,TRUE,1
"2828","CVOE_C",7,1,3,54,"H 79","Number","N",TRUE,"OE","q","q",1079,TRUE,1
"2829","CVOE_C",7,1,3,55,"I 15","Letter","Y",FALSE,"CV","p","p",960,TRUE,1
"2830","CVOE_C",7,1,3,56,"J 07","Letter","N",TRUE,"CV","q","q",969,TRUE,1
"2831","CVOE_C",7,1,3,57,"O 61","Number","Y",FALSE,"OE","q","q",988,TRUE,1
"2832","CVOE_C",7,1,3,58,"P 58","Number","N",FALSE,"OE","p","p",3090,TRUE,1
"2833","CVOE_C",7,1,3,59,"S 37","Letter","Y",TRUE,"CV","q","q",1710,TRUE,1
"2834","CVOE_C",7,1,3,60,"U 61","Letter","N",FALSE,"CV","p","p",2660,TRUE,1
"2835","CVOE_C",7,1,3,61,"A 17","Number","Y",FALSE,"OE","q","q",2067,TRUE,1
"2836","CVOE_C",7,1,3,62,"D 85","Number","N",TRUE,"OE","q","q",2497,TRUE,1
"2837","CVOE_C",7,1,3,63,"E 20","Letter","Y",TRUE,"CV","p","p",2517,TRUE,1
"2838","CVOE_C",7,1,3,64,"H 86","Letter","N",FALSE,"CV","q","q",1878,TRUE,1
"2839","CVOE_C",7,1,3,65,"I 21","Number","Y",FALSE,"OE","q","q",2359,TRUE,1
"2840","CVOE_C",7,1,3,66,"J 29","Number","N",TRUE,"OE","q","q",1848,TRUE,1
"2841","CVOE_C",7,1,3,67,"O 13","Letter","Y",FALSE,"CV","p","p",1723,TRUE,1
"2842","CVOE_C",7,1,3,68,"P 82","Letter","N",FALSE,"CV","q","q",2212,TRUE,1
"2843","CVOE_C",7,1,3,69,"S 72","Number","Y",FALSE,"OE","p","p",2440,TRUE,1
"2844","CVOE_C",7,1,3,70,"U 84","Number","N",TRUE,"OE","p","p",1345,TRUE,1
"2845","CVOE_C",7,1,3,71,"A 49","Letter","Y",FALSE,"CV","q","p",887,FALSE,0
"2846","CVOE_C",7,1,3,72,"D 91","Letter","N",TRUE,"CV","q","q",1754,TRUE,1
"2847","CVOE_C",7,1,3,73,"E 99","Number","Y",FALSE,"OE","q","q",1579,TRUE,1
"2848","CVOE_C",7,1,3,74,"H 16","Number","N",FALSE,"OE","p","p",1959,TRUE,1
"2849","CVOE_C",7,1,3,75,"I 45","Letter","Y",FALSE,"CV","p","p",3440,TRUE,1
"2850","CVOE_C",7,1,3,76,"J 70","Letter","N",FALSE,"CV","q","q",2121,TRUE,1
"2851","CVOE_C",7,1,3,77,"O 22","Number","Y",TRUE,"OE","p","p",1162,TRUE,1
"2852","CVOE_C",7,1,3,78,"P 41","Number","N",TRUE,"OE","q","q",1771,TRUE,1
"2853","CVOE_C",7,1,3,79,"S 93","Letter","Y",TRUE,"CV","q","q",1414,TRUE,1
"2854","CVOE_C",7,1,3,80,"U 70","Letter","N",TRUE,"CV","p","p",1562,TRUE,1
"2855","CVOE_C",7,1,3,81,"A 42","Number","Y",TRUE,"OE","p","p",1083,TRUE,1
"2856","CVOE_C",7,1,3,82,"D 85","Number","N",TRUE,"OE","q","q",1131,TRUE,1
"2857","CVOE_C",7,1,3,83,"E 68","Letter","Y",TRUE,"CV","p","p",3022,TRUE,1
"2858","CVOE_C",7,1,3,84,"H 17","Letter","N",TRUE,"CV","q","q",1461,TRUE,1
"2859","CVOE_C",7,1,3,85,"I 70","Number","Y",TRUE,"OE","p","p",1811,TRUE,1
"2860","CVOE_C",7,1,3,86,"J 88","Number","N",FALSE,"OE","p","p",2535,TRUE,1
