ExperimentName,Subject,Block,Prompt,ListNum,Procedure[Trial],JOL,Cue-Target,Response,Correct?,Direction
D_JOL A,77,2,Cactus - Plant,3,StudyProc5,100,Cactus - ?,plant,1,
D_JOL A,77,2,Shoelace - Tie,4,StudyProc5,95,Shoelace - ?,tie,1,
D_JOL A,77,2,Detective - Mystery,5,StudyProc5,100,Detective - ?,mystery,1,
D_JOL A,77,2,Adjourn - End,6,StudyProc5,30,Adjourn - ?,end,1,
D_JOL A,77,2,Furry - Dog,7,StudyProc5,100,Furry - ?,car,0,
D_JOL A,77,2,Litter - Trash,8,StudyProc5,100,Litter - ?,waste,0,
D_JOL A,77,2,Cherry - Red,9,StudyProc5,89,Cherry - ?,red,1,
D_JOL A,77,2,Scalp - Head,10,StudyProc5,80,Scalp - ?,head,1,
D_JOL A,77,2,Driver - Car,11,StudyProc5,91,Driver - ?,car,1,
D_JOL A,77,2,Chop - Cut,12,StudyProc5,100,Chop - ?,cut,1,
D_JOL A,77,2,Mule - Donkey,13,StudyProc5,96,Mule - ?,donkey,1,
D_JOL A,77,2,Document - Paper,14,StudyProc5,88,Document - ?,paper,1,
D_JOL A,77,2,Incense - Smell,15,StudyProc5,100,Incense - ?,smell,1,
D_JOL A,77,2,Dine - Eat,16,StudyProc5,74,Dine - ?,food,0,
D_JOL A,77,2,Shears - Scissors,17,StudyProc5,74,Shears - ?,sciorss,1,
D_JOL A,77,2,Feud - Fight,18,StudyProc5,100,Feud - ?,argue,0,
D_JOL A,77,2,Chill - Cold,19,StudyProc5,92,Chill - ?,cold,1,
D_JOL A,77,2,Affection - Love,20,StudyProc5,100,Affection - ?,love,1,
D_JOL A,77,2,Turn - Flip,21,StudyProc5,70,Turn - ?,flip,1,
D_JOL A,77,2,Car - Windshield,22,StudyProc5,100,Car - ?,travel,0,
D_JOL A,77,2,Bad - Villain,23,StudyProc5,100,Bad - ?,good,0,
D_JOL A,77,2,Bird - Penguin,24,StudyProc5,100,Bird - ?,crow,0,
D_JOL A,77,2,Star - Actress,25,StudyProc5,70,Star - ?,sky,0,
D_JOL A,77,2,Thread - Thimble,26,StudyProc5,12,Thread - ?,tie,0,
D_JOL A,77,2,Even - Revenge,27,StudyProc5,50,Even - ?,nough,0,
D_JOL A,77,2,Pop - Balloon,28,StudyProc5,77,Pop - ?,soda,0,
D_JOL A,77,2,Fruit - Strawberry,29,StudyProc5,100,Fruit - ?,apple,0,
D_JOL A,77,2,Best - Favorite,30,StudyProc5,1,Best - ?,goode,0,
D_JOL A,77,2,Cat - Panther,31,StudyProc5,10,Cat - ?,animal,0,
D_JOL A,77,2,Glass - Breakable,32,StudyProc5,55,Glass - ?,breakable,1,
D_JOL A,77,2,Dead - Coffin,33,StudyProc5,100,Dead - ?,coffin,1,
D_JOL A,77,2,Plane - Aircraft,34,StudyProc5,100,Plane - ?,pilot,0,
D_JOL A,77,2,Fish - Sardine,35,StudyProc5,60,Fish - ?,bass,0,
D_JOL A,77,2,Baseball - League,36,StudyProc5,87,Baseball - ?,bat,0,
D_JOL A,77,2,Money - Banker,37,StudyProc5,100,Money - ?,banker,1,
D_JOL A,77,2,Honest - Truthful,38,StudyProc5,100,Honest - ?,truthfull,1,
D_JOL A,77,2,Sleep - Nap,39,StudyProc5,100,Sleep - ?,drowsy,0,
D_JOL A,77,2,Fight - Brawl,40,StudyProc5,50,Fight - ?,back,0,
D_JOL A,77,2,Razor - Shave,41,StudyProc5,100,Razor - ?,shave,1,
D_JOL A,77,2,Rights - Equal,42,StudyProc5,100,Rights - ?,law,0,
D_JOL A,77,2,Mason - Jar,43,StudyProc5,100,Mason - ?,jar,1,
D_JOL A,77,2,Candle - Wax,44,StudyProc5,100,Candle - ?,light,0,
D_JOL A,77,2,Wrist - Bracelet,45,StudyProc5,100,Wrist - ?,brcalet,1,
D_JOL A,77,2,Element - Carbon,46,StudyProc5,100,Element - ?,titantium,0,
D_JOL A,77,2,Gone - Away,47,StudyProc5,100,Gone - ?,away,1,
D_JOL A,77,2,Water - Drink,48,StudyProc5,100,Water,drink,1,
D_JOL A,77,2,Earth - Ground,49,StudyProc5,90,Earth - ?,ground,1,
D_JOL A,77,2,Alone - Lonely,50,StudyProc5,99,Alone - ?,lonely,1,
D_JOL A,77,2,Dry - Wet,51,StudyProc5,80,Dry - ?,wet,1,
D_JOL A,77,2,Safety - Seatbelt,52,StudyProc5,100,Safety - ?,seatbelt,1,
D_JOL A,77,2,Truth - Lie,53,StudyProc5,100,Truth - ?,honesty,0,
D_JOL A,77,2,Phone - Communication,54,StudyProc5,100,Phone - ?,ring,0,
D_JOL A,77,2,Rod - Reel,55,StudyProc5,10,Rod - ?,reel,1,
D_JOL A,77,2,Flea - Tick,56,StudyProc5,65,Flea - ?,tick,1,
D_JOL A,77,2,Loud - Noise,57,StudyProc5,100,Loud - ?,noise,1,
D_JOL A,77,2,Own - Have,58,StudyProc5,100,Own - ?,take,0,
D_JOL A,77,2,Tantrum - Temper,59,StudyProc5,83,Tantrum - ?,attitued,0,
D_JOL A,77,2,Sun - Tan,60,StudyProc5,89,Sun - ?,brigh,0,
D_JOL A,77,2,Justice - Maroon,61,StudyProc5,2,Justice - ?,law,0,
D_JOL A,77,2,Stretch - Cloth,62,StudyProc5,30,Stretch - ?,height,0,
D_JOL A,77,2,Give - Steak,63,StudyProc5,12,Give - ?,take,0,
D_JOL A,77,2,Maze - Election,64,StudyProc5,1,Maze - ?,store,0,
D_JOL A,77,2,Meat - Obtain,65,StudyProc5,1,Meat - ?,,0,
D_JOL A,77,2,Crackle - Able,66,StudyProc5,44,Crackle - ?,pop,0,
D_JOL A,77,2,Shell - Snake,67,StudyProc5,36,Shell - ?,snake,1,
D_JOL A,77,2,Listen - Fiction,68,StudyProc5,20,Listen - ?,hear,0,
D_JOL A,77,2,Keys - Joke,69,StudyProc5,12,Keys - ?,lock,0,
D_JOL A,77,2,Cake - Clothes,70,StudyProc5,2,Cake - ?,fur,0,
D_JOL A,77,2,Name - Hate,71,StudyProc5,34,Name - ?,blank,0,
D_JOL A,77,2,Fuzzy - Bang,72,StudyProc5,23,Fuzzy - ?,dog,0,
D_JOL A,77,2,Moat - Clear,73,StudyProc5,20,Moat - ?,blank,0,
D_JOL A,77,2,Lease - Toil,74,StudyProc5,20,Lease - ?,sign,0,
D_JOL A,77,2,Loan - Sign,75,StudyProc5,60,Loan - ?,,0,
D_JOL A,77,2,Both - Ounce,76,StudyProc5,30,Both - ?,allow,0,
D_JOL A,77,2,Temperature - Morning,77,StudyProc5,49,Temperature - ?,hot,0,
D_JOL A,77,2,Mirror - Children,78,StudyProc5,15,Mirror - ?,children,1,
D_JOL A,77,2,Main - Scar,79,StudyProc5,2,Main - ?,entry,0,
D_JOL A,77,2,Charm - Vehicle,80,StudyProc5,,Vehicle - ?,car,,
D_JOL A,77,1,Delinquent - Bad,1,StudyProc3,100,Delinquent - ?,bad,1,
D_JOL A,77,1,Digestion - Stomach,2,StudyProc3,50,Digestion - ?,stomach,1,
D_JOL A,77,1,Wage - Money,3,StudyProc3,96,Wage - ?,money,1,
D_JOL A,77,1,Chisel - Hammer,4,StudyProc3,,Chisel - ?,hammer,1,
D_JOL A,77,1,Editor - News,5,StudyProc3,97,Editor - ?,news,1,
D_JOL A,77,1,Hornet - Sting,6,StudyProc3,100,Hornet - ?,wasp,0,
D_JOL A,77,1,Bitter - Cold,7,StudyProc3,60,Bitter - ?,sour,0,
D_JOL A,77,1,Root - Plant,8,StudyProc3,78,Root - ?,plant,1,
D_JOL A,77,1,Swan - Bird,9,StudyProc3,75,Swan - ?,bird,1,
D_JOL A,77,1,Paw - Dog,10,StudyProc3,70,Paw - ?,dog,1,
D_JOL A,77,1,Way - Out,11,StudyProc3,70,Way - ?,out,1,
D_JOL A,77,1,Hygiene - Clean,12,StudyProc3,100,Hygiene - ?,clean,1,
D_JOL A,77,1,Bridge - Water,13,StudyProc3,100,Bridge - ?,water,1,
D_JOL A,77,1,Geology - Rock,14,StudyProc3,30,Geology - ?,rock,1,
D_JOL A,77,1,Revolution - War,15,StudyProc3,100,Revolution - ?,war,1,
D_JOL A,77,1,Discussion - Talk,16,StudyProc3,95,Discussion - ?,tal,1,
D_JOL A,77,1,Herd - Cow,17,StudyProc3,97,Herd - ?,cow,1,
D_JOL A,77,1,Credit - Card,18,StudyProc3,100,Credit - ?,card,1,
D_JOL A,77,1,Orchid - Flower,19,StudyProc3,95,Orchid - ?,flowr,1,
D_JOL A,77,1,Tuna -  Fish,20,StudyProc3,100,Tuna - ?,fish,1,
D_JOL A,77,1,Full - Enough,21,StudyProc3,100,Full - ?,enough,1,
D_JOL A,77,1,Drink - Sip,22,StudyProc3,100,Drink - ?,soda,0,
D_JOL A,77,1,Dark - Cave,23,StudyProc3,92,Dark - ?,cave,1,
D_JOL A,77,1,Take - Seize,24,StudyProc3,50,Take - ?,away,0,
D_JOL A,77,1,Height - Growth,25,StudyProc3,75,Height - ?,tall,0,
D_JOL A,77,1,Sentence - Word,26,StudyProc3,100,Sentence - ?,word,1,
D_JOL A,77,1,Bug - Wasp,27,StudyProc3,80,Bug - ?,insect,0,
D_JOL A,77,1,Math - Division,28,StudyProc3,100,Math - ?,divison,1,
D_JOL A,77,1,Law - Attorney,29,StudyProc3,85,Law - ?,attorney,1,
D_JOL A,77,1,Great - Fantastic,30,StudyProc3,100,Great - ?,good,0,
D_JOL A,77,1,Key - Latch,31,StudyProc3,73,Key - ?,lock,0,
D_JOL A,77,1,Hot - Chili,32,StudyProc3,100,Hot - ?,cold,0,
D_JOL A,77,1,Ball - Racket,33,StudyProc3,55,Ball - ?,ratchet,0,
D_JOL A,77,1,Work - Chore,34,StudyProc3,77,Work - ?,hard,0,
D_JOL A,77,1,Hunger - Famine,35,StudyProc3,100,Hunger - ?,starving,0,
D_JOL A,77,1,Sleep - Drowsy,36,StudyProc3,100,Sleep - ?,drowsy,1,
D_JOL A,77,1,Smell - Stench,37,StudyProc3,50,Smell - ?,bad,0,
D_JOL A,77,1,Clothes - Attire,38,StudyProc3,100,Clothes - ?,atire,1,
D_JOL A,77,1,Plane - Pilot,39,StudyProc3,89,Plane - ?,pilot,1,
D_JOL A,77,1,Fire - Blaze,40,StudyProc3,62,Fire - ?,hot,0,
D_JOL A,77,1,Due - Assignment,41,StudyProc3,100,Due - ?,assiment,1,
D_JOL A,77,1,Number - Amount,42,StudyProc3,100,Number - ?,blank,0,
D_JOL A,77,1,Location - Site,43,StudyProc3,100,Location - ?,home,0,
D_JOL A,77,1,Dump - Waste,44,StudyProc3,95,Dump - ?,waste,1,
D_JOL A,77,1,Trial - Jury,45,StudyProc3,100,Trial - ?,gury,1,
D_JOL A,77,1,Architecture - Design,46,StudyProc3,100,Architecture - ?,art,0,
D_JOL A,77,1,Grill -Bar,47,StudyProc3,100,Grill - ?,meat,0,
D_JOL A,77,1,Kidney - Liver,48,StudyProc3,88,Kidney - ?,liver,1,
D_JOL A,77,1,Begin - End,49,StudyProc3,100,Begin - ?,end,1,
D_JOL A,77,1,Blow - Wind,50,StudyProc3,55,Blow - ?,wihnd,1,
D_JOL A,77,1,Pop - Soda,51,StudyProc3,0,Pop - ?,soda,1,
D_JOL A,77,1,Wine - Cheese,52,StudyProc3,60,Wine - ?,food,0,
D_JOL A,77,1,Bathroom - Toilet,53,StudyProc3,100,Bathroom - ?,toliet,1,
D_JOL A,77,1,Choice - Decision,54,StudyProc3,89,Choice - ?,dcison,1,
D_JOL A,77,1,Shoe - Foot,55,StudyProc3,100,Shoe - ?,foot,1,
D_JOL A,77,1,Lettuce - Salad,56,StudyProc3,100,Lettuce - ?,salad,1,
D_JOL A,77,1,Past - Future,57,StudyProc3,50,Past - ?,future,1,
D_JOL A,77,1,Honey - Bee,58,StudyProc3,100,Honey - ?,bee,1,
D_JOL A,77,1,Baby - Child,59,StudyProc3,100,Baby - ?,hand,0,
D_JOL A,77,1,Circle - Round,60,StudyProc3,90,Circle - ?,round,1,
D_JOL A,77,1,Pusher - Clutter,61,StudyProc3,0,Pusher - ?,blank,0,
D_JOL A,77,1,Dietary - Sacking,62,StudyProc3,0,Dietary - ?,artery,0,
D_JOL A,77,1,Park - Hungry,63,StudyProc3,15,Park - ?,bench,0,
D_JOL A,77,1,Lift - Woman,64,StudyProc3,32,Lift - ?,allow,0,
D_JOL A,77,1,Soon - Belt,65,StudyProc3,40,Soon - ?,after,0,
D_JOL A,77,1,Discover - Floor,66,StudyProc3,25,Discover - ?,travel,0,
D_JOL A,77,1,Death - Business,67,StudyProc3,0,Death - ?,living,0,
D_JOL A,77,1,Debate - Sight,68,StudyProc3,20,Debate - ?,discussion,0,
D_JOL A,77,1,Artery - Bronze,69,StudyProc3,1,Artery - ?,vein,0,
D_JOL A,77,1,Fix - Hand,70,StudyProc3,22,Fix - ?,hand,1,
D_JOL A,77,1,Machine - Position,71,StudyProc3,30,Machine - ?,hammer,0,
D_JOL A,77,1,Happy - Car,72,StudyProc3,45,Happy - ?,sad,0,
D_JOL A,77,1,Allow - Tuck,73,StudyProc3,8,Allow - ?,enter,0,
D_JOL A,77,1,Art - Lion,74,StudyProc3,20,Art - ?,archeiture,0,
D_JOL A,77,1,Strong - Accident,75,StudyProc3,10,Strong - ?,fierce,0,
D_JOL A,77,1,Sugar - Riddle,76,StudyProc3,0,Sugar - ?,cane,0,
D_JOL A,77,1,Valley - Add,77,StudyProc3,2,Valley - ?,plain,0,
D_JOL A,77,1,Cash - Would,78,StudyProc3,5,Cash - ?,allowance,0,
D_JOL A,77,1,Hide - Sick,79,StudyProc3,0,Hide - ?,sick,1,
D_JOL A,77,1,King - Vase,80,StudyProc3,10,King - ?,queen,0,
D_JOL B,78,1,Extension - Long,1,StudyProc5,85,Extension - ?,Long,1,
D_JOL B,78,1,Clue - Game,2,StudyProc5,100,Clue - ?,Spy,0,
D_JOL B,78,1,Cactus - Plant,3,StudyProc5,78,Cactus - ?,dry,0,
D_JOL B,78,1,Shoelace - Tie,4,StudyProc5,80,Shoelace - ?,Tie,1,
D_JOL B,78,1,Detective - Mystery,5,StudyProc5,76,Detective - ?,Spy,0,
D_JOL B,78,1,Adjourn - End,6,StudyProc5,43,Adjourn - ?,Adjacent,0,
D_JOL B,78,1,Furry - Dog,7,StudyProc5,70,Furry - ?,Dog,1,
D_JOL B,78,1,Litter - Trash,8,StudyProc5,100,Litter - ?,Trash,1,
D_JOL B,78,1,Cherry - Red,9,StudyProc5,89,Cherry - ?,red,1,
D_JOL B,78,1,Scalp - Head,10,StudyProc5,70,Scalp - ?,Head,1,
D_JOL B,78,1,Driver - Car,11,StudyProc5,56,Driver - ?,passenger,0,
D_JOL B,78,1,Chop - Cut,12,StudyProc5,88,Chop - ?,Cut,1,
D_JOL B,78,1,Mule - Donkey,13,StudyProc5,66,Mule - ?,aNIMAL,0,
D_JOL B,78,1,Document - Paper,14,StudyProc5,54,Document - ?,File,0,
D_JOL B,78,1,Incense - Smell,15,StudyProc5,19,Incense - ?,Smell,1,
D_JOL B,78,1,Dine - Eat,16,StudyProc5,100,Dine - ?,Eat,1,
D_JOL B,78,1,Shears - Scissors,17,StudyProc5,77,Shears - ?,Curtains,0,
D_JOL B,78,1,Feud - Fight,18,StudyProc5,56,Feud - ?,Argument,0,
D_JOL B,78,1,Chill - Cold,19,StudyProc5,87,Chill - ?,Upset,0,
D_JOL B,78,1,Affection - Love,20,StudyProc5,78,Affection - ?,Couple,0,
D_JOL B,78,1,Turn - Flip,21,StudyProc5,75,Turn - ?,Right,0,
D_JOL B,78,1,Car - Windshield,22,StudyProc5,80,Car - ?,Vehicle,0,
D_JOL B,78,1,Bad - Villain,23,StudyProc5,80,Bad - ?,Good,0,
D_JOL B,78,1,Bird - Penguin,24,StudyProc5,70,Bird - ?,animal,0,
D_JOL B,78,1,Star - Actress,25,StudyProc5,100,Star - ?,fire,0,
D_JOL B,78,1,Thread - Thimble,26,StudyProc5,77,Thread - ?,Info,0,
D_JOL B,78,1,Even - Revenge,27,StudyProc5,77,Even - ?,Odd,0,
D_JOL B,78,1,Pop - Balloon,28,StudyProc5,78,Pop - ?,Crackle,0,
D_JOL B,78,1,Fruit - Strawberry,29,StudyProc5,100,Fruit - ?,Strawberry,1,
D_JOL B,78,1,Best - Favorite,30,StudyProc5,88,Best - ?,Favorite,1,
D_JOL B,78,1,Cat - Panther,31,StudyProc5,45,Cat - ?,Dog,0,
D_JOL B,78,1,Glass - Breakable,32,StudyProc5,67,Glass - ?,construction,0,
D_JOL B,78,1,Dead - Coffin,33,StudyProc5,70,Dead - ?,Coffin,1,
D_JOL B,78,1,Plane - Aircraft,34,StudyProc5,40,Plane - ?,Aircraft,1,
D_JOL B,78,1,Fish - Sardine,35,StudyProc5,100,Fish - ?,Bowl,0,
D_JOL B,78,1,Baseball - League,36,StudyProc5,89,Baseball - ?,Sport,0,
D_JOL B,78,1,Money - Banker,37,StudyProc5,100,Money - ?,Banker,1,
D_JOL B,78,1,Honest - Truthful,38,StudyProc5,166,Honest - ?,Deceit,0,
D_JOL B,78,1,Sleep - Nap,39,StudyProc5,100,Sleep - ?,Awake,0,
D_JOL B,78,1,Fight - Brawl,40,StudyProc5,88,Fight - ?,Angry,0,
D_JOL B,78,1,Razor - Shave,41,StudyProc5,100,Razor - ?,Shave,1,
D_JOL B,78,1,Rights - Equal,42,StudyProc5,88,Rights - ?,Property,0,
D_JOL B,78,1,Mason - Jar,43,StudyProc5,88,Mason - ?,Jar,1,
D_JOL B,78,1,Candle - Wax,44,StudyProc5,100,Candle - ?,Wax,1,
D_JOL B,78,1,Wrist - Bracelet,45,StudyProc5,90,Wrist - ?,,0,
D_JOL B,78,1,Element - Carbon,46,StudyProc5,88,Element - ?,Carbon,1,
D_JOL B,78,1,Gone - Away,47,StudyProc5,90,Gone - ?,AWAY,1,
D_JOL B,78,1,Water - Drink,48,StudyProc5,100,Water,Drink,1,
D_JOL B,78,1,Earth - Ground,49,StudyProc5,80,Earth - ?,Ground,1,
D_JOL B,78,1,Alone - Lonely,50,StudyProc5,100,Alone - ?,Involved,0,
D_JOL B,78,1,Dry - Wet,51,StudyProc5,85,Dry - ?,wet,1,
D_JOL B,78,1,Safety - Seatbelt,52,StudyProc5,100,Safety - ?,Endager,0,
D_JOL B,78,1,Truth - Lie,53,StudyProc5,100,Truth - ?,Lie,1,
D_JOL B,78,1,Phone - Communication,54,StudyProc5,90,Phone - ?,Communication,1,
D_JOL B,78,1,Rod - Reel,55,StudyProc5,43,Rod - ?,Shower,0,
D_JOL B,78,1,Flea - Tick,56,StudyProc5,100,Flea - ?,Tick,1,
D_JOL B,78,1,Loud - Noise,57,StudyProc5,90,Loud - ?,Noise,1,
D_JOL B,78,1,Own - Have,58,StudyProc5,80,Own - ?,Have,1,
D_JOL B,78,1,Tantrum - Temper,59,StudyProc5,96,Tantrum - ?,Temper,1,
D_JOL B,78,1,Sun - Tan,60,StudyProc5,77,Sun - ?,light,0,
D_JOL B,78,1,Justice - Maroon,61,StudyProc5,21,Justice - ?,Peace,0,
D_JOL B,78,1,Stretch - Cloth,62,StudyProc5,100,Stretch - ?,Extension,0,
D_JOL B,78,1,Give - Steak,63,StudyProc5,70,Give - ?,Steak,1,
D_JOL B,78,1,Maze - Election,64,StudyProc5,,Maze - ?,Runner,0,
D_JOL B,78,1,Meat - Obtain,65,StudyProc5,10,Meat - ?,Obtain,1,
D_JOL B,78,1,Crackle - Able,66,StudyProc5,12,Crackle - ?,Pop,0,
D_JOL B,78,1,Shell - Snake,67,StudyProc5,55,Shell - ?,Snake,1,
D_JOL B,78,1,Listen - Fiction,68,StudyProc5,90,Listen - ?,Deaf,0,
D_JOL B,78,1,Keys - Joke,69,StudyProc5,10,Keys - ?,Car,0,
D_JOL B,78,1,Cake - Clothes,70,StudyProc5,13,Cake - ?,Birthday,0,
D_JOL B,78,1,Name - Hate,71,StudyProc5,67,Name - ?,Number,0,
D_JOL B,78,1,Fuzzy - Bang,72,StudyProc5,100,Fuzzy - ?,dog,0,
D_JOL B,78,1,Moat - Clear,73,StudyProc5,43,Moat - ?,Just,0,
D_JOL B,78,1,Lease - Toil,74,StudyProc5,13,Lease - ?,House,0,
D_JOL B,78,1,Loan - Sign,75,StudyProc5,34,Loan - ?,Give,0,
D_JOL B,78,1,Both - Ounce,76,StudyProc5,789,Both - ?,Together,0,
D_JOL B,78,1,Temperature - Morning,77,StudyProc5,43,Temperature - ?,Hot,0,
D_JOL B,78,1,Mirror - Children,78,StudyProc5,34,Mirror - ?,Reflection,0,
D_JOL B,78,1,Main - Scar,79,StudyProc5,88,Main - ?,Secondary,0,
D_JOL B,78,1,Charm - Vehicle,80,StudyProc5,,Vehicle - ?,Car,,
D_JOL B,78,2,Delinquent - Bad,1,StudyProc3,100,Delinquent - ?,bad,1,
D_JOL B,78,2,Digestion - Stomach,2,StudyProc3,100,Digestion - ?,stomach,1,
D_JOL B,78,2,Wage - Money,3,StudyProc3,76,Wage - ?,low,0,
D_JOL B,78,2,Chisel - Hammer,4,StudyProc3,10,Chisel - ?,hench,0,
D_JOL B,78,2,Editor - News,5,StudyProc3,87,Editor - ?,writer,0,
D_JOL B,78,2,Hornet - Sting,6,StudyProc3,100,Hornet - ?,bug,0,
D_JOL B,78,2,Bitter - Cold,7,StudyProc3,67,Bitter - ?,cold,1,
D_JOL B,78,2,Root - Plant,8,StudyProc3,78,Root - ?,plant,1,
D_JOL B,78,2,Swan - Bird,9,StudyProc3,10,Swan - ?,bird,1,
D_JOL B,78,2,Paw - Dog,10,StudyProc3,100,Paw - ?,dog,1,
D_JOL B,78,2,Way - Out,11,StudyProc3,77,Way - ?,area,0,
D_JOL B,78,2,Hygiene - Clean,12,StudyProc3,100,Hygiene - ?,shower,0,
D_JOL B,78,2,Bridge - Water,13,StudyProc3,45,Bridge - ?,burn,0,
D_JOL B,78,2,Geology - Rock,14,StudyProc3,100,Geology - ?,rock,1,
D_JOL B,78,2,Revolution - War,15,StudyProc3,88,Revolution - ?,war,1,
D_JOL B,78,2,Discussion - Talk,16,StudyProc3,65,Discussion - ?,talk,1,
D_JOL B,78,2,Herd - Cow,17,StudyProc3,0,Herd - ?,cow,1,
D_JOL B,78,2,Credit - Card,18,StudyProc3,13,Credit - ?,card,1,
D_JOL B,78,2,Orchid - Flower,19,StudyProc3,76,Orchid - ?,flower,1,
D_JOL B,78,2,Tuna -  Fish,20,StudyProc3,67,Tuna - ?,sardine,0,
D_JOL B,78,2,Full - Enough,21,StudyProc3,23,Full - ?,enough,1,
D_JOL B,78,2,Drink - Sip,22,StudyProc3,80,Drink - ?,water,0,
D_JOL B,78,2,Dark - Cave,23,StudyProc3,76,Dark - ?,sight,0,
D_JOL B,78,2,Take - Seize,24,StudyProc3,87,Take - ?,give,0,
D_JOL B,78,2,Height - Growth,25,StudyProc3,88,Height - ?,growth,1,
D_JOL B,78,2,Sentence - Word,26,StudyProc3,77,Sentence - ?,complete,0,
D_JOL B,78,2,Bug - Wasp,27,StudyProc3,45,Bug - ?,insect,0,
D_JOL B,78,2,Math - Division,28,StudyProc3,70,Math - ?,WORK,0,
D_JOL B,78,2,Law - Attorney,29,StudyProc3,100,Law - ?,fieldstudy,0,
D_JOL B,78,2,Great - Fantastic,30,StudyProc3,70,Great - ?,fantastic,1,
D_JOL B,78,2,Key - Latch,31,StudyProc3,87,Key - ?,enter,0,
D_JOL B,78,2,Hot - Chili,32,StudyProc3,33,Hot - ?,chilli,1,
D_JOL B,78,2,Ball - Racket,33,StudyProc3,45,Ball - ?,baseball,0,
D_JOL B,78,2,Work - Chore,34,StudyProc3,70,Work - ?,hard,0,
D_JOL B,78,2,Hunger - Famine,35,StudyProc3,11,Hunger - ?,thirst,0,
D_JOL B,78,2,Sleep - Drowsy,36,StudyProc3,88,Sleep - ?,awake,0,
D_JOL B,78,2,Smell - Stench,37,StudyProc3,34,Smell - ?,incense,0,
D_JOL B,78,2,Clothes - Attire,38,StudyProc3,88,Clothes - ?,attire,1,
D_JOL B,78,2,Plane - Pilot,39,StudyProc3,87,Plane - ?,fj,0,
D_JOL B,78,2,Fire - Blaze,40,StudyProc3,89,Fire - ?,blaze,1,
D_JOL B,78,2,Due - Assignment,41,StudyProc3,100,Due - ?,assignment,1,
D_JOL B,78,2,Number - Amount,42,StudyProc3,67,Number - ?,phone,0,
D_JOL B,78,2,Location - Site,43,StudyProc3,67,Location - ?,hide,0,
D_JOL B,78,2,Dump - Waste,44,StudyProc3,100,Dump - ?,litter,0,
D_JOL B,78,2,Trial - Jury,45,StudyProc3,60,Trial - ?,jury,1,
D_JOL B,78,2,Architecture - Design,46,StudyProc3,87,Architecture - ?,build,0,
D_JOL B,78,2,Grill -Bar,47,StudyProc3,99,Grill - ?,bar,1,
D_JOL B,78,2,Kidney - Liver,48,StudyProc3,87,Kidney - ?,stone,0,
D_JOL B,78,2,Begin - End,49,StudyProc3,66,Begin - ?,finish,0,
D_JOL B,78,2,Blow - Wind,50,StudyProc3,45,Blow - ?,wind,1,
D_JOL B,78,2,Pop - Soda,51,StudyProc3,67,Pop - ?,soda,1,
D_JOL B,78,2,Wine - Cheese,52,StudyProc3,88,Wine - ?,cheese,1,
D_JOL B,78,2,Bathroom - Toilet,53,StudyProc3,80,Bathroom - ?,toilet,1,
D_JOL B,78,2,Choice - Decision,54,StudyProc3,89,Choice - ?,decision,1,
D_JOL B,78,2,Shoe - Foot,55,StudyProc3,87,Shoe - ?,tie,0,
D_JOL B,78,2,Lettuce - Salad,56,StudyProc3,100,Lettuce - ?,salad,1,
D_JOL B,78,2,Past - Future,57,StudyProc3,100,Past - ?,future,1,
D_JOL B,78,2,Honey - Bee,58,StudyProc3,,Honey - ?,moon,0,
D_JOL B,78,2,Baby - Child,59,StudyProc3,100,Baby - ?,child,1,
D_JOL B,78,2,Circle - Round,60,StudyProc3,80,Circle - ?,round,1,
D_JOL B,78,2,Pusher - Clutter,61,StudyProc3,88,Pusher - ?,shover,0,
D_JOL B,78,2,Dietary - Sacking,62,StudyProc3,76,Dietary - ?,intake,0,
D_JOL B,78,2,Park - Hungry,63,StudyProc3,12,Park - ?,eat,0,
D_JOL B,78,2,Lift - Woman,64,StudyProc3,0,Lift - ?,woman,1,
D_JOL B,78,2,Soon - Belt,65,StudyProc3,11,Soon - ?,later,0,
D_JOL B,78,2,Discover - Floor,66,StudyProc3,13,Discover - ?,fnm,0,
D_JOL B,78,2,Death - Business,67,StudyProc3,33,Death - ?,coffin,0,
D_JOL B,78,2,Debate - Sight,68,StudyProc3,12,Debate - ?,talk,0,
D_JOL B,78,2,Artery - Bronze,69,StudyProc3,1,Artery - ?,kidney,0,
D_JOL B,78,2,Fix - Hand,70,StudyProc3,22,Fix - ?,break,0,
D_JOL B,78,2,Machine - Position,71,StudyProc3,12,Machine - ?,position,1,
D_JOL B,78,2,Happy - Car,72,StudyProc3,76,Happy - ?,great,0,
D_JOL B,78,2,Allow - Tuck,73,StudyProc3,11,Allow - ?,accept,0,
D_JOL B,78,2,Art - Lion,74,StudyProc3,23,Art - ?,lion,1,
D_JOL B,78,2,Strong - Accident,75,StudyProc3,55,Strong - ?,powerful,0,
D_JOL B,78,2,Sugar - Riddle,76,StudyProc3,44,Sugar - ?,,0,
D_JOL B,78,2,Valley - Add,77,StudyProc3,11,Valley - ?,mad,0,
D_JOL B,78,2,Cash - Would,78,StudyProc3,11,Cash - ?,app,0,
D_JOL B,78,2,Hide - Sick,79,StudyProc3,12,Hide - ?,sight,0,
D_JOL B,78,2,King - Vase,80,StudyProc3,76,King - ?,jordan,0,
D_JOL C,79,2,Flip - Turn,1,StudyProc5,95,Flip - ?,,0,
D_JOL C,79,2,Windshield - Car,2,StudyProc5,100,Windsield - ?,CAR,1,
