ExperimentName,Subject,Block,Prompt,ListNum,Procedure[Trial],JOL,Cue-Target,Response,Correct?,Direction,,,JOL_Bin,SDEV,n,lower,Average,upper
D_JOL D,100,1,Fiction - Listen,67,StudyProc5,60,Fiction - ?,listen,1,U,,,,,,,,
D_JOL B,102,1,Meat - Obtain,65,StudyProc5,60,Meat - ?,Give,0,U,,,,,,,,
D_JOL C,103,2,Fiction - Listen,67,StudyProc5,60,Fiction - ?,,0,U,,,,,,,,
D_JOL A,105,2,Main - Scar,79,StudyProc5,60,Main - ?,,0,U,,,,,,,,
D_JOL A,105,1,Artery - Bronze,69,StudyProc3,60,Artery - ?,Kidney,0,U,,,,,,,,
D_JOL D,88,2,Hand - Fix,70,StudyProc3,61,Hand - ?,,0,U,,,,,,,,
D_JOL A,97,2,Fuzzy - Bang,72,StudyProc5,62,Fuzzy - ?,Bangs,1,U,,,,,,,,
D_JOL D,88,1,Election - Maze,62,StudyProc5,63,Election - ?,,0,U,,,,,,,,
D_JOL D,88,1,Clear - Moat,71,StudyProc5,63,Clear - ?,,0,U,,,,,,,,
D_JOL D,88,2,Hungry - Park,63,StudyProc3,63,Hungry - ?,,0,U,,,,,,,,
D_JOL A,73,2,Shell - Snake,67,StudyProc5,65,Crackle - ?,,0,U,,,,,,,,
D_JOL D,84,1,Obtain - Meat,64,StudyProc5,65,Obtain - ?,Get,0,U,,,,,,,,
D_JOL D,84,2,Belt - Soon,65,StudyProc3,65,Belt - ?,pants,0,U,,,,,,,,
D_JOL D,88,1,Steak - Give,73,StudyProc5,65,Steak - ?,,0,U,,,,,,,,
D_JOL C,91,2,Obtain - Meat,64,StudyProc5,65,Obtain - ?,have,0,U,,,,,,,,
D_JOL C,91,2,Joke - Keys,68,StudyProc5,65,Joke - ?,,0,U,,,,,,,,
D_JOL A,93,1,Strong - Accident,75,StudyProc3,65,Strong - ?,weak,0,U,,,,,,,,
D_JOL C,95,1,Sick - Hide,79,StudyProc3,65,Sick - ?,,0,U,,,,,,,,
D_JOL B,98,1,Justice - Maroon,61,StudyProc5,65,Justice - ?,defeat,0,U,,,,,,,,
D_JOL C,99,2,Hate - Name,69,StudyProc5,65,Hate - ?,name,1,U,,,,,,,,
D_JOL B,102,1,Lease - Toil,74,StudyProc5,65,Lease - ?,Toi,1,U,,,,,,,,
D_JOL C,103,1,Floor - Discover,66,StudyProc3,65,Floor - ?,ceiling,0,U,,,,,,,,
D_JOL A,105,1,Machine - Position,71,StudyProc3,65,Machine - ?,,0,U,,,,,,,,
D_JOL A,73,2,Lease - Toil,74,StudyProc5,66,Moat - ?,,0,U,,,,,,,,
D_JOL D,84,1,Toil - Lease,75,StudyProc5,66,Toil - ?,,0,U,,,,,,,,
D_JOL B,86,1,Keys - Joke,69,StudyProc5,66,Keys - ?,gone,0,U,,,,,,,,
D_JOL B,86,2,Discover - Floor,66,StudyProc3,66,Discover - ?,know,0,U,,,,,,,,
D_JOL D,88,1,Bang - Fuzzy,70,StudyProc5,66,Bang - ?,,0,U,,,,,,,,
D_JOL B,78,1,Name - Hate,71,StudyProc5,67,Name - ?,Number,0,U,,,,,,,,
D_JOL D,80,1,Election - Maze,62,StudyProc5,67,Election - ?,,0,U,,,,,,,,
D_JOL D,80,1,Charm - Vehicle,63,StudyProc5,67,Charm - ?,lucky,0,U,,,,,,,,
D_JOL D,80,1,Obtain - Meat,64,StudyProc5,67,Obtain - ?,together,0,U,,,,,,,,
D_JOL D,80,1,Toil - Lease,75,StudyProc5,67,Toil - ?,,0,U,,,,,,,,
D_JOL D,80,1,Morning - Temperature,78,StudyProc5,67,Morning - ?,night,0,U,,,,,,,,
D_JOL D,80,2,Clutter - Pusher,61,StudyProc3,67,Clutter - ?,dity,0,U,,,,,,,,
D_JOL D,80,2,Hungry - Park,63,StudyProc3,67,Hungry - ?,eat,0,U,,,,,,,,
D_JOL D,80,2,Floor - Discover,66,StudyProc3,67,Floor - ?,gorund,0,U,,,,,,,,
D_JOL D,80,2,Business - Death,67,StudyProc3,67,Business - ?,attair,0,U,,,,,,,,
D_JOL D,80,2,Hand - Fix,70,StudyProc3,67,Hand - ?,,0,U,,,,,,,,
D_JOL D,80,2,Position - Machine,71,StudyProc3,67,Position - ?,place,0,U,,,,,,,,
D_JOL D,80,2,Tuck - Allow,73,StudyProc3,67,Tuck - ?,under,0,U,,,,,,,,
D_JOL D,80,2,Accident - Strong,75,StudyProc3,67,Accident - ?,car,0,U,,,,,,,,
D_JOL D,80,2,Sick - Hide,79,StudyProc3,67,Sick - ?,flu,0,U,,,,,,,,
D_JOL A,89,1,Discover - Floor,66,StudyProc3,67,Discover - ?,Find,0,U,,,,,,,,
D_JOL B,102,2,Dietary - Sacking,62,StudyProc3,67,Dietary - ?,Plan,0,U,,,,,,,,
D_JOL B,78,1,Give - Steak,63,StudyProc5,70,Give - ?,Steak,1,U,,,,,,,,
D_JOL B,90,1,Shell - Snake,67,StudyProc5,70,Shell - ?,,0,U,,,,,,,,
D_JOL C,91,1,Clutter - Pusher,61,StudyProc3,70,Clutter - ?,mess,0,U,,,,,,,,
D_JOL C,91,1,Bronze - Artery,69,StudyProc3,70,Bronze - ?,art,0,U,,,,,,,,
D_JOL B,94,2,Dietary - Sacking,62,StudyProc3,70,Dietary - ?,salad,0,U,,,,,,,,
D_JOL D,96,1,Obtain - Meat,64,StudyProc5,70,Obtain - ?,,0,U,,,,,,,,
D_JOL D,96,1,Wet - Dry,72,StudyProc5,70,Wet - ?,dry,1,U,,,,,,,,
D_JOL D,96,2,Hungry - Park,63,StudyProc3,70,Hungry - ?,,0,U,,,,,,,,
D_JOL B,102,2,Hide - Sick,79,StudyProc3,70,Hide - ?,Search,0,U,,,,,,,,
D_JOL A,105,2,Temperature - Morning,77,StudyProc5,70,Temperature - ?,,0,U,,,,,,,,
D_JOL A,105,1,Discover - Floor,66,StudyProc3,70,Discover - ?,,0,U,,,,,,,,
D_JOL A,105,1,Debate - Sight,68,StudyProc3,70,Debate - ?,,0,U,,,,,,,,
D_JOL A,101,2,Temperature - Morning,77,StudyProc5,71,Temperature - ?,morning,1,U,,,,,,,,
D_JOL D,88,1,Fiction - Listen,67,StudyProc5,73,Fiction - ?,,0,U,,,,,,,,
D_JOL D,88,1,Cloth - Stretch,61,StudyProc5,74,Cloth - ?,,0,U,,,,,,,,
D_JOL C,91,2,Clear - Moat,71,StudyProc5,74,Clear - ?,,0,U,,,,,,,,
D_JOL B,74,1,Temperature - Morning,77,StudyProc5,75,Temperature - ?,morning,1,U,,,,,,,,
D_JOL A,81,1,Fix - Hand,70,StudyProc3,75,Fix - ?,hand,1,U,,,,,,,,
D_JOL A,81,1,Hide - Sick,79,StudyProc3,75,Hide - ?,,0,U,,,,,,,,
D_JOL A,85,2,Meat - Obtain,65,StudyProc5,75,Meat - ?,,0,U,,,,,,,,
D_JOL D,108,1,Wet - Dry,72,StudyProc5,75,Wet - ?,Dry,1,U,,,,,,,,
D_JOL D,108,2,Sacking - Dietary,62,StudyProc3,75,Sacking - ?,Happy,0,U,,,,,,,,
D_JOL D,108,2,Hungry - Park,63,StudyProc3,75,Hungry - ?,Famine,0,U,,,,,,,,
D_JOL D,108,2,Business - Death,67,StudyProc3,75,Business - ?,Law,0,U,,,,,,,,
D_JOL D,108,2,Sight - Debate,68,StudyProc3,75,Sight - ?,Eye,0,U,,,,,,,,
D_JOL D,108,2,Sick - Hide,79,StudyProc3,75,Sick - ?,Happy,0,U,,,,,,,,
D_JOL C,91,1,Woman - Lift,64,StudyProc3,75,Woman - ?,,0,U,,,,,,,,
D_JOL C,91,1,Hand - Fix,70,StudyProc3,75,Hand - ?,,0,U,,,,,,,,
D_JOL C,91,1,Vase - King,80,StudyProc3,75,Vase - ?,,0,U,,,,,,,,
D_JOL A,101,2,Name - Hate,71,StudyProc5,75,Name - ?,hate,1,U,,,,,,,,
D_JOL B,102,2,Sugar - Riddle,76,StudyProc3,75,Sugar - ?,Cane,0,U,,,,,,,,
D_JOL A,105,2,Give - Steak,63,StudyProc5,75,Give - ?,,0,U,,,,,,,,
D_JOL A,105,2,Shell - Snake,67,StudyProc5,75,Shell - ?,snake,1,U,,,,,,,,
D_JOL A,105,2,Both - Ounce,76,StudyProc5,75,Both - ?,,0,U,,,,,,,,
D_JOL A,105,1,Pusher - Clutter,61,StudyProc3,75,Pusher - ?,pull,0,U,,,,,,,,
D_JOL A,105,1,Park - Hungry,63,StudyProc3,75,Park - ?,hungry,1,U,,,,,,,,
D_JOL A,105,1,Lift - Woman,64,StudyProc3,75,Lift - ?,,0,U,,,,,,,,
D_JOL B,78,2,Dietary - Sacking,62,StudyProc3,76,Dietary - ?,intake,0,U,,,,,,,,
D_JOL B,78,2,Happy - Car,72,StudyProc3,76,Happy - ?,great,0,U,,,,,,,,
D_JOL B,78,2,King - Vase,80,StudyProc3,76,King - ?,jordan,0,U,,,,,,,,
D_JOL D,80,1,Joke - Keys,68,StudyProc5,76,Joke - ?,loud,0,U,,,,,,,,
D_JOL D,80,1,Main - Scar,80,StudyProc5,76,Main - ?,,0,U,,,,,,,,
D_JOL D,84,2,Lion - Art,74,StudyProc3,76,Lion - ?,cat,0,U,,,,,,,,
D_JOL C,95,1,Floor - Discover,66,StudyProc3,76,Floor - ?,Board,0,U,,,,,,,,
D_JOL C,95,1,Lion - Art,74,StudyProc3,76,Lion - ?,,0,U,,,,,,,,
D_JOL B,86,1,Meat - Obtain,65,StudyProc5,77,Meat - ?,cow,0,U,,,,,,,,
D_JOL B,86,2,Dietary - Sacking,62,StudyProc3,77,Dietary - ?,eat,0,U,,,,,,,,
D_JOL B,86,2,Artery - Bronze,69,StudyProc3,77,Artery - ?,bow,0,U,,,,,,,,
D_JOL B,86,2,Fix - Hand,70,StudyProc3,77,Fix - ?,problem,0,U,,,,,,,,
D_JOL B,86,2,Happy - Car,72,StudyProc3,77,Happy - ?,sad,0,U,,,,,,,,
D_JOL B,86,2,Allow - Tuck,73,StudyProc3,77,Allow - ?,enter,0,U,,,,,,,,
D_JOL B,86,2,Strong - Accident,75,StudyProc3,77,Strong - ?,weak,0,U,,,,,,,,
D_JOL B,86,2,Sugar - Riddle,76,StudyProc3,77,Sugar - ?,cake,0,U,,,,,,,,
D_JOL B,86,2,Cash - Would,78,StudyProc3,77,Cash - ?,money,0,U,,,,,,,,
D_JOL D,80,1,Able - Crackle,65,StudyProc5,78,Able - ?,,0,U,,,,,,,,
D_JOL D,80,1,Clear - Moat,71,StudyProc5,78,Clear - ?,glass,0,U,,,,,,,,
D_JOL D,80,1,Sign - Loan,76,StudyProc5,78,Sign - ?,,0,U,,,,,,,,
D_JOL D,80,1,Ounce - Both,77,StudyProc5,78,Ounce - ?,,0,U,,,,,,,,
D_JOL B,86,1,Listen - Fiction,68,StudyProc5,78,Listen - ?,hear,0,U,,,,,,,,
D_JOL D,92,2,Belt - Soon,65,StudyProc3,78,Belt - ?,jeans,0,U,,,,,,,,
D_JOL B,102,2,Lift - Woman,64,StudyProc3,78,Lift - ?,Fork,0,U,,,,,,,,
D_JOL D,80,1,Shake - Shell,66,StudyProc5,79,Shake - ?,,0,U,,,,,,,,
D_JOL D,92,2,Hungry - Park,63,StudyProc3,79,Hungry - ?,park,1,U,,,,,,,,
D_JOL C,95,1,Position - Machine,71,StudyProc3,80,Position - ?,,0,U,,,,,,,,
D_JOL B,98,1,Stretch - Cloth,62,StudyProc5,80,Stretch - ?,cloth,1,U,,,,,,,,
D_JOL B,102,1,Shell - Snake,67,StudyProc5,80,Shell - ?,Snake,1,U,,,,,,,,
D_JOL B,102,2,Artery - Bronze,69,StudyProc3,80,Artery - ?,Copper,0,U,,,,,,,,
D_JOL B,102,2,Art - Lion,74,StudyProc3,80,Art - ?,Expo,0,U,,,,,,,,
D_JOL A,105,2,Keys - Joke,69,StudyProc5,80,Keys - ?,,0,U,,,,,,,,
D_JOL A,105,2,Loan - Sign,75,StudyProc5,80,Loan - ?,money,0,U,,,,,,,,
D_JOL A,105,1,Soon - Belt,65,StudyProc3,80,Soon - ?,,0,U,,,,,,,,
D_JOL A,105,1,Happy - Car,72,StudyProc3,80,Happy - ?,,0,U,,,,,,,,
D_JOL A,105,1,Strong - Accident,75,StudyProc3,80,Strong - ?,,0,U,,,,,,,,
D_JOL A,105,1,Cash - Would,78,StudyProc3,80,Cash - ?,Money,0,U,,,,,,,,
D_JOL A,105,1,King - Vase,80,StudyProc3,80,King - ?,,0,U,,,,,,,,
D_JOL D,108,1,Morning - Temperature,78,StudyProc5,85,Morning - ?,Temperature,1,U,,,,,,,,
D_JOL D,108,2,Clutter - Pusher,61,StudyProc3,85,Clutter - ?,Mess,0,U,,,,,,,,
D_JOL D,108,2,Bronze - Artery,69,StudyProc3,85,Bronze - ?,Silver,0,U,,,,,,,,
D_JOL D,108,2,Would - Cash,78,StudyProc3,85,Would - ?,Know,0,U,,,,,,,,
D_JOL D,108,2,Vase - King,80,StudyProc3,85,Vase - ?,Flower,0,U,,,,,,,,
D_JOL B,98,1,Listen - Fiction,68,StudyProc5,85,Listen - ?,talk,0,U,,,,,,,,
D_JOL C,99,2,Wet - Dry,72,StudyProc5,85,Wet - ?,dry,1,U,,,,,,,,
D_JOL A,105,2,Meat - Obtain,65,StudyProc5,85,Meat - ?,,0,U,,,,,,,,
D_JOL A,105,1,Fix - Hand,70,StudyProc3,85,Fix - ?,,0,U,,,,,,,,
D_JOL A,105,1,Allow - Tuck,73,StudyProc3,85,Allow - ?,,0,U,,,,,,,,
D_JOL D,88,1,Morning - Temperature,78,StudyProc5,86,Morning - ?,temperature,1,U,,,,,,,,
D_JOL D,80,1,Children - Mirror,79,StudyProc5,87,Children - ?,,0,U,,,,,,,,
D_JOL B,78,1,Main - Scar,79,StudyProc5,88,Main - ?,Secondary,0,U,,,,,,,,
D_JOL B,78,2,Pusher - Clutter,61,StudyProc3,88,Pusher - ?,shover,0,U,,,,,,,,
D_JOL B,86,1,Name - Hate,71,StudyProc5,88,Name - ?,person,0,U,,,,,,,,
D_JOL B,86,2,Pusher - Clutter,61,StudyProc3,88,Pusher - ?,love,0,U,,,,,,,,
D_JOL B,86,2,Soon - Belt,65,StudyProc3,88,Soon - ?,later,0,U,,,,,,,,
D_JOL B,86,2,Death - Business,67,StudyProc3,88,Death - ?,note,0,U,,,,,,,,
D_JOL B,86,2,Valley - Add,77,StudyProc3,88,Valley - ?,river,0,U,,,,,,,,
D_JOL A,93,1,Cash - Would,78,StudyProc3,88,Cash - ?,money,0,U,,,,,,,,
D_JOL D,88,1,Hate - Name,69,StudyProc5,89,Hate - ?,,0,U,,,,,,,,
D_JOL D,92,2,Add - Valley,77,StudyProc3,89,Add - ?,math,0,U,,,,,,,,
D_JOL D,100,1,Bang - Fuzzy,70,StudyProc5,89,Bang - ?,name,0,U,,,,,,,,
D_JOL B,102,2,Death - Business,67,StudyProc3,89,Death - ?,Coffin,0,U,,,,,,,,
D_JOL B,78,1,Listen - Fiction,68,StudyProc5,90,Listen - ?,Deaf,0,U,,,,,,,,
D_JOL D,84,1,Joke - Keys,68,StudyProc5,90,Joke - ?,,0,U,,,,,,,,
D_JOL C,87,2,Wet - Dry,72,StudyProc5,90,Wet - ?,dry,1,U,,,,,,,,
D_JOL B,90,1,Crackle - Able,66,StudyProc5,90,Crackle - ?,,0,U,,,,,,,,
D_JOL B,90,2,Happy - Car,72,StudyProc3,90,Happy - ?,,0,U,,,,,,,,
D_JOL B,106,1,Loan - Sign,75,StudyProc5,90,Loan - ?,money,0,U,,,,,,,,
D_JOL B,106,2,Discover - Floor,66,StudyProc3,90,Discover - ?,found,0,U,,,,,,,,
D_JOL B,94,2,Fix - Hand,70,StudyProc3,90,Fix - ?,,0,U,,,,,,,,
D_JOL D,100,1,Wet - Dry,72,StudyProc5,90,Wet - ?,,0,U,,,,,,,,
D_JOL B,102,2,Happy - Car,72,StudyProc3,90,Happy - ?,Friend,0,U,,,,,,,,
D_JOL B,102,2,King - Vase,80,StudyProc3,90,King - ?,Vase,1,U,,,,,,,,
D_JOL C,103,1,Hand - Fix,70,StudyProc3,90,Hand - ?,toe,0,U,,,,,,,,
D_JOL D,92,2,Car - Happy,72,StudyProc3,92,Car - ?,happiness,1,U,,,,,,,,
D_JOL C,95,1,Sight - Debate,68,StudyProc3,93,Sight - ?,,0,U,,,,,,,,
D_JOL D,88,1,Sign - Loan,76,StudyProc5,94,Sign - ?,,0,U,,,,,,,,
D_JOL C,79,2,Able - Crackle,65,StudyProc5,95,Able - ?,,0,U,,,,,,,,
D_JOL C,83,2,Wet - Dry,72,StudyProc5,95,Wet - ?,Water,0,U,,,,,,,,
D_JOL C,91,2,Cloth - Stretch,61,StudyProc5,95,Cloth - ?,,0,U,,,,,,,,
D_JOL D,84,2,Clutter - Pusher,61,StudyProc3,97,Clutter - ?,Mess,0,U,,,,,,,,
D_JOL D,92,2,Woman - Lift,64,StudyProc3,99,Woman - ?,lift,1,U,,,,,,,,
D_JOL A,93,2,Name - Hate,71,StudyProc5,99,Name - ?,hate,1,U,,,,,,,,
D_JOL A,93,2,Loan - Sign,75,StudyProc5,99,Loan - ?,sign,1,U,,,,,,,,
D_JOL A,93,1,Happy - Car,72,StudyProc3,99,Happy - ?,car,1,U,,,,,,,,
D_JOL B,74,1,Stretch - Cloth,62,StudyProc5,100,Stretch - ?,extension,0,U,,,,,,,,
D_JOL B,74,1,Loan - Sign,75,StudyProc5,100,Loan - ?,sign,1,U,,,,,,,,
D_JOL B,74,1,Mirror - Children,78,StudyProc5,100,Mirror - ?,children,1,U,,,,,,,,
D_JOL B,74,2,Fix - Hand,70,StudyProc3,100,Fix - ?,it,0,U,,,,,,,,
D_JOL B,74,2,Strong - Accident,75,StudyProc3,100,Strong - ?,man,0,U,,,,,,,,
D_JOL B,78,1,Stretch - Cloth,62,StudyProc5,100,Stretch - ?,Extension,0,U,,,,,,,,
D_JOL B,78,1,Fuzzy - Bang,72,StudyProc5,100,Fuzzy - ?,dog,0,U,,,,,,,,
D_JOL C,79,2,Wet - Dry,72,StudyProc5,100,Wet - ?,DRY,1,U,,,,,,,,
D_JOL C,79,2,Children - Mirror,79,StudyProc5,100,Children - ?,MINOR,0,U,,,,,,,,
D_JOL D,80,1,Wet - Dry,72,StudyProc5,100,Wet - ?,dry,1,U,,,,,,,,
D_JOL D,84,1,Fiction - Listen,67,StudyProc5,100,Fiction - ?,Read,0,U,,,,,,,,
D_JOL D,84,1,Wet - Dry,72,StudyProc5,100,Wet - ?,Dry,1,U,,,,,,,,
D_JOL D,84,1,Steak - Give,73,StudyProc5,100,Steak - ?,,0,U,,,,,,,,
D_JOL D,84,1,Morning - Temperature,78,StudyProc5,100,Morning - ?,Night,0,U,,,,,,,,
D_JOL D,84,1,Children - Mirror,79,StudyProc5,100,Children - ?,,0,U,,,,,,,,
D_JOL D,84,2,Sick - Hide,79,StudyProc3,100,Sick - ?,cold,0,U,,,,,,,,
D_JOL B,86,1,Crackle - Able,66,StudyProc5,100,Crackle - ?,cut,0,U,,,,,,,,
D_JOL D,88,1,Wet - Dry,72,StudyProc5,100,Wet - ?,,0,U,,,,,,,,
D_JOL C,91,2,Wet - Dry,72,StudyProc5,100,Wet - ?,,0,U,,,,,,,,
D_JOL C,91,2,Morning - Temperature,78,StudyProc5,100,Morning - ?,,0,U,,,,,,,,
D_JOL D,92,1,Fiction - Listen,67,StudyProc5,100,Fiction - ?,listening,1,U,,,,,,,,
D_JOL D,92,1,Wet - Dry,72,StudyProc5,100,Wet - ?,moist,0,U,,,,,,,,
D_JOL D,92,1,Late - Early,74,StudyProc5,100,Clothes - ?,pin,0,U,,,,,,,,
D_JOL D,92,1,Toil - Lease,75,StudyProc5,100,Toil - ?,lease,1,U,,,,,,,,
D_JOL C,95,1,Clutter - Pusher,61,StudyProc3,100,Clutter - ?,Plant,0,U,,,,,,,,
D_JOL C,95,1,Sacking - Dietary,62,StudyProc3,100,Sacking - ?,,0,U,,,,,,,,
D_JOL C,95,1,Bronze - Artery,69,StudyProc3,100,Bronze - ?,Artery,1,U,,,,,,,,
D_JOL C,103,2,Wet - Dry,72,StudyProc5,100,Wet - ?,dry,1,U,,,,,,,,
D_JOL D,104,1,Wet - Dry,72,StudyProc5,100,Wet - ?,Dry,1,U,,,,,,,,
D_JOL A,105,2,Name - Hate,71,StudyProc5,100,Name - ?,,0,U,,,,,,,,
D_JOL A,105,1,Art - Lion,74,StudyProc3,100,Art - ?,,0,U,,,,,,,,
D_JOL A,105,1,Valley - Add,77,StudyProc3,100,Valley - ?,,0,U,,,,,,,,
D_JOL A,105,1,Hide - Sick,79,StudyProc3,100,Hide - ?,sick,1,U,,,,,,,,
D_JOL B,82,2,Death - Business,67,StudyProc3,115,Death - ?,LIFE,0,U,,,,,,,,
D_JOL D,96,2,Sick - Hide,79,StudyProc3,209,Sick - ?,ill,0,U,,,,,,,,
D_JOL B,94,2,Allow - Tuck,73,StudyProc3,290,Allow - ?,,0,U,,,,,,,,
D_JOL D,96,2,Hand - Fix,70,StudyProc3,509,Hand - ?,foot,0,U,,,,,,,,
D_JOL B,86,2,Hide - Sick,79,StudyProc3,577,Hide - ?,snake,0,U,,,,,,,,
D_JOL B,78,1,Both - Ounce,76,StudyProc5,789,Both - ?,Together,0,U,,,,,,,,
D_JOL B,74,1,Charm - Vehicle,80,StudyProc5,,Vehicle - ?,car,0,U,,,,,,,,
D_JOL A,77,2,Charm - Vehicle,80,StudyProc5,,Vehicle - ?,car,0,U,,,,,,,,
D_JOL B,78,1,Maze - Election,64,StudyProc5,,Maze - ?,Runner,0,U,,,,,,,,
D_JOL B,78,1,Charm - Vehicle,80,StudyProc5,,Vehicle - ?,Car,0,U,,,,,,,,
D_JOL C,79,2,Late - Early,74,StudyProc5,,Clothes - ?,,0,U,,,,,,,,
D_JOL D,80,1,Late - Early,74,StudyProc5,,Clothes - ?,,0,U,,,,,,,,
D_JOL D,80,2,Add - Valley,77,StudyProc3,,Add - ?,substract,0,U,,,,,,,,
D_JOL A,81,2,Charm - Vehicle,80,StudyProc5,,Vehicle - ?,windsheild,0,U,,,,,,,,
D_JOL B,82,1,Charm - Vehicle,80,StudyProc5,,Vehicle - ?,Car,0,U,,,,,,,,
D_JOL C,83,2,Steak - Give,73,StudyProc5,,Steak - ?,Hungry,0,U,,,,,,,,
D_JOL C,83,2,Late - Early,74,StudyProc5,,Clear - ?,Gulf,,U,,,,,,,,
D_JOL D,84,1,Hate - Name,69,StudyProc5,,Hate - ?,Love,0,U,,,,,,,,
D_JOL D,84,1,Late - Early,74,StudyProc5,,Clothes - ?,,0,U,,,,,,,,
D_JOL D,84,2,Bronze - Artery,69,StudyProc3,,Bronze - ?,Ta,0,U,,,,,,,,
D_JOL D,84,2,Tuck - Allow,73,StudyProc3,,Tuck - ?,allow,1,U,,,,,,,,
D_JOL A,85,2,Charm - Vehicle,80,StudyProc5,,Vehicle - ?,winshielwiper,0,U,,,,,,,,
D_JOL B,86,1,Charm - Vehicle,80,StudyProc5,,Vehicle - ?,driver,0,U,,,,,,,,
D_JOL B,86,2,Lift - Woman,64,StudyProc3,,Lift - ?,weight,0,U,,,,,,,,
D_JOL C,87,2,Late - Early,74,StudyProc5,,Clothes - ?,dressed,0,U,,,,,,,,
D_JOL C,87,1,Belt - Soon,65,StudyProc3,,Belt - ?,buckle,0,U,,,,,,,,
D_JOL D,88,1,Late - Early,74,StudyProc5,,Clothes - ?,,0,U,,,,,,,,
D_JOL A,89,2,Charm - Vehicle,80,StudyProc5,,Vehicle - ?,car,0,U,,,,,,,,
D_JOL B,90,1,Charm - Vehicle,80,StudyProc5,,Vehicle - ?,car,0,U,,,,,,,,
D_JOL B,106,1,Justice - Maroon,61,StudyProc5,,Justice - ?,rights,0,U,,,,,,,,
D_JOL B,106,1,Keys - Joke,69,StudyProc5,,Keys - ?,car,0,U,,,,,,,,
D_JOL B,106,1,Charm - Vehicle,80,StudyProc5,,Vehicle - ?,car,0,U,,,,,,,,
D_JOL D,108,1,Charm - Vehicle,63,StudyProc5,,Charm - ?,Bracelet,0,U,,,,,,,,
D_JOL D,108,1,Late - Early,74,StudyProc5,,Clothes - ?,Pants,0,U,,,,,,,,
D_JOL C,91,2,Late - Early,74,StudyProc5,,Clothes - ?,,0,U,,,,,,,,
D_JOL C,91,2,Ounce - Both,77,StudyProc5,,Ounce - ?,,0,U,,,,,,,,
D_JOL D,92,1,Ounce - Both,77,StudyProc5,,Ounce - ?,two,0,U,,,,,,,,
D_JOL A,93,2,Charm - Vehicle,80,StudyProc5,,Vehicle - ?,truck,0,U,,,,,,,,
D_JOL B,94,1,Charm - Vehicle,80,StudyProc5,,Vehicle - ?,car,0,U,,,,,,,,
D_JOL C,95,2,Late - Early,74,StudyProc5,,Clothes - ?,Dress,0,U,,,,,,,,
D_JOL D,96,1,Late - Early,74,StudyProc5,,Clothes - ?,,0,U,,,,,,,,
D_JOL A,97,2,Charm - Vehicle,80,StudyProc5,,Vehicle - ?,Driver,0,U,,,,,,,,
D_JOL B,98,1,Charm - Vehicle,80,StudyProc5,,Vehicle - ?,Driver,0,U,,,,,,,,
D_JOL C,99,2,Late - Early,74,StudyProc5,,Clothes - ?,wear,0,U,,,,,,,,
D_JOL D,100,1,Cloth - Stretch,61,StudyProc5,,Clothes - ?,,0,U,,,,,,,,
D_JOL D,100,1,Joke - Keys,68,StudyProc5,,Joke - ?,keys,1,U,,,,,,,,
D_JOL A,101,2,Charm - Vehicle,80,StudyProc5,,Vehicle - ?,move,0,U,,,,,,,,
D_JOL B,102,1,Charm - Vehicle,80,StudyProc5,,Vehicle - ?,Windshield,0,U,,,,,,,,
D_JOL C,103,2,Late - Early,74,StudyProc5,,Clothes - ?,attire,0,U,,,,,,,,
D_JOL D,104,1,Late - Early,74,StudyProc5,,Clothes - ?,,0,U,,,,,,,,
D_JOL A,105,2,Charm - Vehicle,80,StudyProc5,,Vehicle - ?,,0,U,,,,,,,,
