ExperimentName,Subject,Group,Block,Trial,STIM,TASK,Switch,Congruent,CVOE,Response,Key,PCVstim.RT
CVOE updated,1,1,4,60,I 60,Letter,Y,TRUE,CV,p,p,2420
CVOE updated,1,1,4,61,S 51,Number,Y,TRUE,OE,q,q,1665
CVOE updated,1,1,4,62,D 63,Letter,Y,TRUE,CV,q,q,2185
CVOE updated,1,1,4,63,U 27,Letter,N,FALSE,CV,p,p,6219
CVOE updated,1,1,4,64,J 77,Letter,N,TRUE,CV,q,q,1186
CVOE updated,1,1,4,65,O 15,Number,Y,FALSE,OE,q,q,1133
CVOE updated,1,1,4,66,J 20,Letter,Y,FALSE,CV,q,q,1726
CVOE updated,1,1,4,67,U 97,Number,Y,FALSE,OE,q,q,6335
CVOE updated,1,1,4,68,H 03,Number,N,TRUE,OE,q,q,1239
CVOE updated,1,1,4,69,O 04,Letter,Y,TRUE,CV,p,p,1319
CVOE updated,1,1,4,70,E 10,Letter,N,TRUE,CV,q,p,3155
CVOE updated,1,1,4,71,I 52,Letter,N,TRUE,CV,p,p,1806
CVOE updated,1,1,4,72,H 81,Number,Y,TRUE,OE,q,q,6920
CVOE updated,1,1,4,73,I 41,Number,N,FALSE,OE,q,q,1291
CVOE updated,1,1,4,74,U 19,Letter,Y,FALSE,CV,p,p,647
CVOE updated,1,1,4,75,O 17,Number,Y,FALSE,OE,q,q,824
CVOE updated,1,1,4,76,A 10,Number,N,TRUE,OE,q,p,4511
CVOE updated,1,1,4,77,P 93,Letter,Y,TRUE,CV,q,q,869
CVOE updated,1,1,4,78,E 59,Letter,N,FALSE,CV,p,p,798
CVOE updated,1,1,4,79,O 53,Letter,N,FALSE,CV,p,p,879
CVOE updated,1,1,4,80,A 96,Letter,N,TRUE,CV,p,p,485
CVOE updated,1,1,4,81,H 36,Letter,Y,FALSE,CV,q,q,579
CVOE updated,1,1,4,82,A 63,Letter,N,FALSE,CV,p,p,678
CVOE updated,1,1,4,83,I 38,Letter,N,TRUE,CV,p,p,718
CVOE updated,1,1,4,84,O 51,Number,Y,FALSE,OE,p,q,1197
CVOE updated,1,1,4,85,J 26,Number,N,FALSE,OE,p,p,2397
CVOE updated,1,1,4,86,S 34,Letter,Y,FALSE,CV,q,q,1180
CVOE updated,1,1,4,87,U 85,Number,Y,FALSE,OE,q,q,1321
CVOE updated,1,1,4,88,J 77,Number,N,TRUE,OE,p,q,838
CVOE updated,1,1,4,89,I 73,Letter,Y,FALSE,CV,q,p,878
CVOE updated,1,1,4,90,H 46,Number,Y,FALSE,OE,p,p,1878
CVOE updated,1,1,4,91,D 04,Number,N,FALSE,OE,p,p,708
CVOE updated,1,1,4,92,P 72,Letter,Y,FALSE,CV,q,q,1689
CVOE updated,1,1,4,93,D 99,Number,Y,TRUE,OE,q,q,1797
CVOE updated,1,1,4,94,U 25,Letter,Y,FALSE,CV,p,p,3180
CVOE updated,1,1,4,95,O 32,Letter,N,TRUE,CV,p,p,1867
CVOE updated,1,1,4,96,E 80,Letter,N,TRUE,CV,p,p,2146
CVOE updated,1,1,4,97,O 84,Number,Y,TRUE,OE,p,p,1198
CVOE updated,1,1,4,98,A 78,Number,N,TRUE,OE,p,p,832
CVOE updated,1,1,4,99,S 05,Number,N,TRUE,OE,q,q,743
CVOE updated,1,1,4,100,U 35,Letter,Y,FALSE,CV,p,p,1013
CVOE updated,1,1,4,101,H 14,Letter,N,FALSE,CV,q,q,935
CVOE updated,1,1,4,102,U 15,Number,Y,FALSE,OE,q,q,1025
CVOE updated,1,1,4,103,E 36,Letter,Y,TRUE,CV,p,p,836
CVOE updated,1,1,4,104,P 70,Letter,N,FALSE,CV,q,q,657
CVOE updated,1,1,4,105,O 44,Number,Y,TRUE,OE,p,p,843
CVOE updated,1,1,4,106,S 41,Letter,Y,TRUE,CV,q,q,761
CVOE updated,1,1,4,107,D 83,Letter,N,TRUE,CV,q,q,883
CVOE updated,1,1,4,108,J 39,Letter,N,TRUE,CV,q,q,579
CVOE updated,1,1,4,109,S 22,Number,Y,FALSE,OE,q,p,604
CVOE updated,1,1,4,110,D 89,Letter,Y,TRUE,CV,q,q,1851
CVOE updated,1,1,4,111,P 87,Letter,N,TRUE,CV,q,q,915
CVOE updated,1,1,4,112,H 42,Letter,N,FALSE,CV,q,q,630
CVOE updated,1,1,4,113,S 49,Letter,N,TRUE,CV,q,q,1074
CVOE updated,1,1,4,114,J 20,Number,Y,FALSE,OE,p,p,1095
CVOE updated,1,1,4,115,O 19,Letter,Y,FALSE,CV,q,p,3728
CVOE updated,1,1,4,116,H 50,Letter,N,FALSE,CV,q,q,4138
CVOE updated,1,1,4,117,I 68,Number,Y,TRUE,OE,p,p,2103
CVOE updated,1,1,4,118,J 72,Number,N,FALSE,OE,p,p,4069
CVOE updated,1,1,4,119,O 21,Number,N,FALSE,OE,q,q,831
CVOE updated,1,1,4,120,H 22,Number,N,FALSE,OE,p,p,987
CVOE updated,9,1,1,11,A 71,,,FALSE,CV,p,p,1803
CVOE updated,9,1,1,12,I 66,,,TRUE,CV,p,p,612
CVOE updated,9,1,1,13,S 30,,,FALSE,CV,q,q,487
CVOE updated,9,1,1,14,D 20,,,FALSE,CV,q,q,571
CVOE updated,9,1,1,15,I 31,,,FALSE,CV,p,p,526
CVOE updated,9,1,1,16,P 16,,,FALSE,CV,q,q,590
CVOE updated,9,1,1,17,A 49,,,FALSE,CV,p,p,524
CVOE updated,9,1,1,18,O 64,,,TRUE,CV,p,p,612
CVOE updated,9,1,1,19,D 02,,,FALSE,CV,q,q,471
CVOE updated,9,1,1,20,P 81,,,TRUE,CV,q,q,765
CVOE updated,9,1,1,21,J 58,,,FALSE,CV,q,q,749
CVOE updated,9,1,1,22,A 22,,,TRUE,CV,p,p,475
CVOE updated,9,1,1,23,J 72,,,FALSE,CV,q,q,532
CVOE updated,9,1,1,24,P 91,,,TRUE,CV,q,q,535
CVOE updated,9,1,1,25,E 19,,,FALSE,CV,p,p,450
CVOE updated,9,1,1,26,I 30,,,TRUE,CV,p,p,453
CVOE updated,9,1,1,27,D 91,,,TRUE,CV,q,q,488
CVOE updated,9,1,1,28,O 48,,,TRUE,CV,p,p,531
CVOE updated,9,1,1,29,A 89,,,FALSE,CV,p,p,566
CVOE updated,9,1,1,30,U 11,,,FALSE,CV,p,p,542
CVOE updated,9,1,1,31,I 76,,,TRUE,CV,p,p,420
CVOE updated,9,1,1,32,U 89,,,FALSE,CV,p,p,450
CVOE updated,9,1,1,33,D 63,,,TRUE,CV,q,q,461
CVOE updated,9,1,1,34,H 70,,,FALSE,CV,q,q,475
CVOE updated,9,1,1,35,D 48,,,FALSE,CV,q,q,451
CVOE updated,9,1,1,36,P 56,,,FALSE,CV,q,q,502
CVOE updated,9,1,1,37,O 77,,,FALSE,CV,p,p,444
CVOE updated,9,1,1,38,P 42,,,FALSE,CV,q,q,756
CVOE updated,9,1,1,39,H 22,,,FALSE,CV,q,q,693
CVOE updated,9,1,1,40,E 42,,,TRUE,CV,p,p,344
CVOE updated,9,1,1,41,J 28,,,FALSE,CV,q,q,1029
CVOE updated,9,1,1,42,E 95,,,FALSE,CV,p,p,595
CVOE updated,9,1,1,43,S 63,,,TRUE,CV,q,q,508
CVOE updated,9,1,1,44,H 50,,,FALSE,CV,q,q,449
CVOE updated,9,1,1,45,S 33,,,TRUE,CV,q,q,476
CVOE updated,9,1,1,46,P 57,,,TRUE,CV,q,q,541
CVOE updated,9,1,1,47,E 23,,,FALSE,CV,p,p,459
CVOE updated,9,1,1,48,S 61,,,TRUE,CV,q,q,422
CVOE updated,9,1,1,49,U 67,,,FALSE,CV,p,p,515
CVOE updated,9,1,1,50,H 32,,,FALSE,CV,q,q,540
CVOE updated,9,1,1,51,U 50,,,TRUE,CV,p,p,575
CVOE updated,9,1,1,52,O 49,,,FALSE,CV,p,p,554
CVOE updated,9,1,1,53,U 32,,,TRUE,CV,p,p,530
CVOE updated,9,1,1,54,J 78,,,FALSE,CV,q,q,509
CVOE updated,9,1,1,55,S 54,,,FALSE,CV,q,q,571
CVOE updated,9,1,1,56,J 27,,,TRUE,CV,q,q,550
CVOE updated,9,1,1,57,S 06,,,FALSE,CV,q,q,612
CVOE updated,9,1,1,58,D 67,,,TRUE,CV,q,q,487
CVOE updated,9,1,1,59,A 79,,,FALSE,CV,p,p,482
CVOE updated,9,1,1,60,S 52,,,FALSE,CV,q,q,498
CVOE updated,9,1,1,61,U 16,,,TRUE,CV,p,p,526
CVOE updated,9,1,1,62,O 82,,,TRUE,CV,p,p,430
CVOE updated,9,1,1,63,H 87,,,TRUE,CV,q,q,516
CVOE updated,9,1,1,64,I 32,,,TRUE,CV,p,p,372
CVOE updated,9,1,1,65,U 37,,,FALSE,CV,p,p,455
CVOE updated,9,1,1,66,I 42,,,TRUE,CV,p,p,466
CVOE updated,9,1,1,67,D 65,,,TRUE,CV,q,q,400
CVOE updated,9,1,1,68,U 77,,,FALSE,CV,p,p,472
CVOE updated,9,1,1,69,E 12,,,TRUE,CV,p,p,462
CVOE updated,9,1,1,70,I 60,,,TRUE,CV,p,p,452
CVOE updated,9,1,1,71,J 36,,,FALSE,CV,q,q,423
CVOE updated,9,1,1,72,H 75,,,TRUE,CV,q,q,492
CVOE updated,9,1,1,73,I 50,,,TRUE,CV,p,p,535
CVOE updated,9,1,1,74,E 99,,,FALSE,CV,p,p,450
CVOE updated,9,1,1,75,A 86,,,TRUE,CV,p,p,437
CVOE updated,9,1,1,76,U 48,,,TRUE,CV,p,p,510
CVOE updated,9,1,1,77,E 01,,,FALSE,CV,p,p,484
CVOE updated,9,1,1,78,A 78,,,TRUE,CV,p,p,444
CVOE updated,9,1,1,79,P 60,,,FALSE,CV,q,q,468
CVOE updated,9,1,1,80,E 43,,,FALSE,CV,p,p,458
CVOE updated,9,1,1,81,D 69,,,TRUE,CV,q,q,413
CVOE updated,9,1,1,82,H 11,,,TRUE,CV,q,q,520
CVOE updated,9,1,1,83,P 43,,,TRUE,CV,q,q,1016
CVOE updated,9,1,1,84,O 67,,,FALSE,CV,p,p,484
CVOE updated,9,1,1,85,S 91,,,FALSE,CV,q,q,476
CVOE updated,9,1,1,86,J 68,,,TRUE,CV,q,q,444
CVOE updated,9,1,1,87,S 47,,,FALSE,CV,q,q,501
CVOE updated,9,1,1,88,I 81,,,TRUE,CV,p,p,499
CVOE updated,9,1,1,89,J 39,,,FALSE,CV,q,q,438
CVOE updated,9,1,1,90,A 11,,,TRUE,CV,p,p,526
CVOE updated,9,1,1,91,O 76,,,FALSE,CV,p,p,398
CVOE updated,9,1,1,92,A 62,,,FALSE,CV,p,p,415
CVOE updated,9,1,1,93,O 27,,,TRUE,CV,p,p,394
CVOE updated,9,1,1,94,E 66,,,FALSE,CV,p,p,466
CVOE updated,9,1,1,95,J 62,,,TRUE,CV,q,q,448
CVOE updated,9,1,1,96,H 72,,,TRUE,CV,q,q,507
CVOE updated,9,1,1,97,E 49,,,TRUE,CV,p,p,417
CVOE updated,9,1,1,98,D 52,,,TRUE,CV,q,q,460
CVOE updated,9,1,1,99,H 62,,,TRUE,CV,q,q,383
CVOE updated,9,1,1,100,I 11,,,TRUE,CV,p,p,372
CVOE updated,9,1,1,101,A 98,,,FALSE,CV,p,p,367
CVOE updated,9,1,1,102,H 29,,,FALSE,CV,q,q,426
CVOE updated,9,1,1,103,E 83,,,TRUE,CV,p,p,488
CVOE updated,9,1,1,104,D 43,,,FALSE,CV,q,q,459
CVOE updated,9,1,1,105,P 45,,,TRUE,CV,q,q,502
CVOE updated,9,1,1,106,J 17,,,TRUE,CV,q,q,420
CVOE updated,9,1,2,11,A 24,,,TRUE,OE,p,p,1538
CVOE updated,9,1,2,12,O 83,,,FALSE,OE,q,q,509
CVOE updated,9,1,2,13,H 55,,,TRUE,OE,q,q,502
CVOE updated,9,1,2,14,P 10,,,FALSE,OE,p,p,708
CVOE updated,9,1,2,15,D 30,,,FALSE,OE,p,p,409
CVOE updated,9,1,2,16,U 62,,,TRUE,OE,p,p,516
CVOE updated,9,1,2,17,P 95,,,TRUE,OE,q,q,421
CVOE updated,9,1,2,18,U 06,,,TRUE,OE,p,p,459
CVOE updated,9,1,2,19,E 75,,,FALSE,OE,q,q,446
CVOE updated,9,1,2,20,I 67,,,FALSE,OE,q,q,710
CVOE updated,9,1,2,21,S 13,,,TRUE,OE,q,q,524
CVOE updated,9,1,2,22,P 78,,,FALSE,OE,p,p,612
CVOE updated,9,1,2,23,I 15,,,FALSE,OE,q,q,503
CVOE updated,9,1,2,24,D 27,,,TRUE,OE,p,q,485
CVOE updated,9,1,2,25,O 94,,,TRUE,OE,p,p,701
CVOE updated,9,1,2,26,A 65,,,FALSE,OE,q,q,555
CVOE updated,9,1,2,27,I 42,,,TRUE,OE,p,p,628
CVOE updated,9,1,2,28,E 25,,,FALSE,OE,q,q,505
CVOE updated,9,1,2,29,H 49,,,TRUE,OE,q,q,687
CVOE updated,9,1,2,30,S 18,,,FALSE,OE,p,p,514
CVOE updated,9,1,2,31,H 51,,,TRUE,OE,q,q,563
CVOE updated,9,1,2,32,U 14,,,TRUE,OE,p,p,555
CVOE updated,9,1,2,33,E 02,,,TRUE,OE,p,p,707
CVOE updated,9,1,2,34,J 26,,,FALSE,OE,p,p,409
CVOE updated,9,1,2,35,D 24,,,FALSE,OE,p,p,380
CVOE updated,9,1,2,36,O 50,,,TRUE,OE,p,p,538
CVOE updated,9,1,2,37,U 16,,,TRUE,OE,p,p,565
CVOE updated,9,1,2,38,O 15,,,FALSE,OE,q,q,485
CVOE updated,9,1,2,39,D 32,,,FALSE,OE,p,p,726
CVOE updated,9,1,2,40,S 67,,,TRUE,OE,q,q,470
CVOE updated,9,1,2,41,J 74,,,FALSE,OE,p,p,524
CVOE updated,9,1,2,42,D 92,,,FALSE,OE,p,p,500
CVOE updated,9,1,2,43,A 65,,,FALSE,OE,q,q,546
CVOE updated,9,1,2,44,I 87,,,FALSE,OE,q,q,416
CVOE updated,9,1,2,45,H 61,,,TRUE,OE,q,q,523
CVOE updated,9,1,2,46,E 59,,,FALSE,OE,q,q,483
CVOE updated,9,1,2,47,I 33,,,FALSE,OE,q,q,548
CVOE updated,9,1,2,48,O 90,,,TRUE,OE,p,p,473
CVOE updated,9,1,2,49,U 51,,,FALSE,OE,q,q,535
CVOE updated,9,1,2,50,A 10,,,TRUE,OE,p,p,578
CVOE updated,9,1,2,51,E 50,,,TRUE,OE,p,p,493
CVOE updated,9,1,2,52,D 92,,,FALSE,OE,p,p,416
CVOE updated,9,1,2,53,E 60,,,TRUE,OE,p,p,403
CVOE updated,9,1,2,54,A 95,,,FALSE,OE,q,q,436
CVOE updated,9,1,2,55,E 64,,,TRUE,OE,p,p,828
CVOE updated,9,1,2,56,P 20,,,FALSE,OE,p,p,490
CVOE updated,9,1,2,57,S 06,,,FALSE,OE,p,p,397
CVOE updated,9,1,2,58,P 64,,,FALSE,OE,p,p,581
CVOE updated,9,1,2,59,U 70,,,TRUE,OE,p,p,611
CVOE updated,9,1,2,60,S 16,,,FALSE,OE,p,p,518
CVOE updated,9,1,2,61,E 35,,,FALSE,OE,q,q,599
CVOE updated,9,1,2,62,I 93,,,FALSE,OE,q,q,503
CVOE updated,9,1,2,63,D 63,,,TRUE,OE,q,q,429
CVOE updated,9,1,2,64,U 89,,,FALSE,OE,q,q,562
CVOE updated,9,1,2,65,E 91,,,FALSE,OE,q,q,555
CVOE updated,9,1,2,66,A 12,,,TRUE,OE,p,p,451
CVOE updated,9,1,2,67,P 56,,,FALSE,OE,p,p,606
CVOE updated,9,1,2,68,S 65,,,TRUE,OE,q,q,463
CVOE updated,9,1,2,69,P 07,,,TRUE,OE,p,q,620
CVOE updated,9,1,2,70,I 77,,,FALSE,OE,q,q,1666
CVOE updated,9,1,2,71,J 19,,,TRUE,OE,q,q,464
CVOE updated,9,1,2,72,O 59,,,FALSE,OE,q,q,430
CVOE updated,9,1,2,73,J 15,,,TRUE,OE,q,q,460
CVOE updated,9,1,2,74,I 89,,,FALSE,OE,q,q,391
CVOE updated,9,1,2,75,O 97,,,FALSE,OE,q,q,476
CVOE updated,9,1,2,76,A 92,,,TRUE,OE,p,p,589
CVOE updated,9,1,2,77,J 90,,,FALSE,OE,p,p,387
CVOE updated,9,1,2,78,H 65,,,TRUE,OE,q,q,496
CVOE updated,9,1,2,79,H 17,,,TRUE,OE,q,q,427
CVOE updated,9,1,2,80,S 26,,,FALSE,OE,p,p,529
CVOE updated,9,1,2,81,D 56,,,FALSE,OE,p,p,436
CVOE updated,9,1,2,82,I 91,,,FALSE,OE,q,q,620
CVOE updated,9,1,2,83,J 11,,,TRUE,OE,q,q,626
CVOE updated,9,1,2,84,O 28,,,TRUE,OE,p,p,536
CVOE updated,9,1,2,85,H 29,,,TRUE,OE,q,q,579
CVOE updated,9,1,2,86,J 25,,,TRUE,OE,q,q,574
CVOE updated,9,1,2,87,A 73,,,FALSE,OE,q,q,537
CVOE updated,9,1,2,88,J 63,,,TRUE,OE,q,q,396
CVOE updated,9,1,2,89,U 84,,,TRUE,OE,q,p,445
CVOE updated,9,1,2,90,A 58,,,TRUE,OE,p,p,605
CVOE updated,9,1,2,91,S 43,,,TRUE,OE,q,q,613
CVOE updated,9,1,2,92,H 54,,,FALSE,OE,p,p,601
CVOE updated,9,1,2,93,D 4,,,FALSE,OE,p,p,537
CVOE updated,9,1,2,94,J 75,,,TRUE,OE,q,q,540
CVOE updated,9,1,2,95,D 19,,,TRUE,OE,q,q,559
CVOE updated,9,1,2,96,J 38,,,FALSE,OE,p,p,952
CVOE updated,9,1,2,97,I 56,,,TRUE,OE,p,p,453
CVOE updated,9,1,2,98,P 87,,,TRUE,OE,q,q,504
CVOE updated,9,1,2,99,O 80,,,TRUE,OE,p,p,470
CVOE updated,9,1,2,100,U 60,,,TRUE,OE,p,p,404
CVOE updated,9,1,2,101,P 48,,,FALSE,OE,q,p,484
CVOE updated,9,1,2,102,H 64,,,FALSE,OE,p,p,565
CVOE updated,9,1,2,103,A 13,,,FALSE,OE,q,q,485
CVOE updated,9,1,2,104,H 68,,,FALSE,OE,p,p,597
CVOE updated,9,1,2,105,E 16,,,TRUE,OE,p,p,430
CVOE updated,9,1,2,106,S 71,,,TRUE,OE,q,q,468
CVOE updated,9,1,3,11,A 44,Letter,N,TRUE,CV,p,p,2527
CVOE updated,9,1,3,12,D 94,Letter,N,FALSE,CV,q,q,898
CVOE updated,9,1,3,13,E 75,Number,Y,FALSE,OE,q,p,1238
CVOE updated,9,1,3,14,H 81,Number,N,TRUE,OE,q,p,790
CVOE updated,9,1,3,15,I 64,Letter,Y,TRUE,CV,p,p,908
CVOE updated,9,1,3,16,J 54,Letter,N,FALSE,CV,q,q,794
CVOE updated,9,1,3,17,O 23,Number,Y,FALSE,OE,q,q,1051
CVOE updated,9,1,3,18,P 05,Number,N,TRUE,OE,q,q,782
CVOE updated,9,1,3,19,S 34,Letter,Y,FALSE,CV,q,q,956
CVOE updated,9,1,3,20,U 88,Letter,N,TRUE,CV,p,p,900
CVOE updated,9,1,3,21,A 70,Number,Y,TRUE,OE,p,p,1882
CVOE updated,9,1,3,22,D 12,Number,N,FALSE,OE,p,p,955
CVOE updated,9,1,3,23,E 79,Letter,Y,FALSE,CV,p,p,916
CVOE updated,9,1,3,24,H 72,Letter,N,FALSE,CV,q,q,876
CVOE updated,9,1,3,25,I 41,Number,Y,FALSE,OE,q,q,1141
CVOE updated,9,1,3,26,J 63,Number,N,TRUE,OE,q,q,875
CVOE updated,9,1,3,27,O 03,Letter,Y,FALSE,CV,p,p,1155
CVOE updated,9,1,3,28,P 75,Letter,N,TRUE,CV,q,q,820
CVOE updated,9,1,3,29,S 61,Number,Y,TRUE,OE,q,q,1343
CVOE updated,9,1,3,30,U 28,Number,N,TRUE,OE,p,p,797
CVOE updated,9,1,3,31,A 21,Letter,Y,FALSE,CV,p,p,1374
CVOE updated,9,1,3,32,D 18,Letter,N,FALSE,CV,q,q,1417
CVOE updated,9,1,3,33,E 35,Number,Y,FALSE,OE,q,q,2820
CVOE updated,9,1,3,34,H 62,Number,N,FALSE,OE,p,p,803
CVOE updated,9,1,3,35,I 82,Letter,Y,TRUE,CV,p,p,970
CVOE updated,9,1,3,36,J 78,Letter,N,FALSE,CV,q,q,1199
CVOE updated,9,1,3,37,O 12,Number,Y,TRUE,OE,p,p,1703
CVOE updated,9,1,3,38,P 13,Number,N,TRUE,OE,q,q,2326
CVOE updated,9,1,3,39,S 07,Letter,Y,TRUE,CV,q,q,1863
CVOE updated,9,1,3,40,U 36,Letter,N,TRUE,CV,p,p,1157
CVOE updated,9,1,3,41,A 96,Number,Y,TRUE,OE,p,p,974
CVOE updated,9,1,3,42,D 04,Number,N,FALSE,OE,p,p,713
CVOE updated,9,1,3,43,E 60,Letter,Y,TRUE,CV,p,p,823
CVOE updated,9,1,3,44,H 83,Letter,N,TRUE,CV,q,q,900
CVOE updated,9,1,3,45,I 64,Number,Y,TRUE,OE,p,p,754
CVOE updated,9,1,3,46,J 76,Number,N,FALSE,OE,p,p,907
CVOE updated,9,1,3,47,O 78,Letter,Y,TRUE,CV,p,p,1529
CVOE updated,9,1,3,48,P 09,Letter,N,TRUE,CV,q,q,1164
CVOE updated,9,1,3,49,S 72,Number,Y,FALSE,OE,p,p,1189
CVOE updated,9,1,3,50,U 47,Number,N,FALSE,OE,q,q,1442
CVOE updated,9,1,3,51,A 31,Letter,Y,FALSE,CV,p,p,931
CVOE updated,9,1,3,52,D 96,Letter,N,FALSE,CV,q,q,799
CVOE updated,9,1,3,53,E 40,Number,Y,TRUE,OE,p,p,1223
CVOE updated,9,1,3,54,H 79,Number,N,TRUE,OE,q,q,1229
CVOE updated,9,1,3,55,I 15,Letter,Y,FALSE,CV,p,p,1515
CVOE updated,9,1,3,56,J 07,Letter,N,TRUE,CV,q,q,1188
CVOE updated,9,1,3,57,O 61,Number,Y,FALSE,OE,q,q,970
CVOE updated,9,1,3,58,P 58,Number,N,FALSE,OE,p,p,1260
CVOE updated,9,1,3,59,S 37,Letter,Y,TRUE,CV,q,q,971
CVOE updated,9,1,3,60,U 61,Letter,N,FALSE,CV,p,p,1158
CVOE updated,9,1,3,61,A 17,Number,Y,FALSE,OE,q,q,1087
CVOE updated,9,1,3,62,D 85,Number,N,TRUE,OE,q,q,994
CVOE updated,9,1,3,63,E 20,Letter,Y,TRUE,CV,p,p,1211
CVOE updated,9,1,3,64,H 86,Letter,N,FALSE,CV,q,q,774
CVOE updated,9,1,3,65,I 21,Number,Y,FALSE,OE,q,q,1401
CVOE updated,9,1,3,66,J 29,Number,N,TRUE,OE,q,q,738
CVOE updated,9,1,3,67,O 13,Letter,Y,FALSE,CV,p,p,1173
CVOE updated,9,1,3,68,P 82,Letter,N,FALSE,CV,q,q,3137
CVOE updated,9,1,3,69,S 72,Number,Y,FALSE,OE,p,p,949
CVOE updated,9,1,3,70,U 84,Number,N,TRUE,OE,p,p,795
CVOE updated,9,1,3,71,A 49,Letter,Y,FALSE,CV,p,p,987
CVOE updated,9,1,3,72,D 91,Letter,N,TRUE,CV,q,q,1129
CVOE updated,9,1,3,73,E 99,Number,Y,FALSE,OE,q,q,996
CVOE updated,9,1,3,74,H 16,Number,N,FALSE,OE,p,p,1157
CVOE updated,9,1,3,75,I 45,Letter,Y,FALSE,CV,p,p,750
CVOE updated,9,1,3,76,J 70,Letter,N,FALSE,CV,q,q,1259
CVOE updated,9,1,3,77,O 22,Number,Y,TRUE,OE,p,p,743
CVOE updated,9,1,3,78,P 41,Number,N,TRUE,OE,q,q,844
CVOE updated,9,1,3,79,S 93,Letter,Y,TRUE,CV,q,q,1133
CVOE updated,9,1,3,80,U 70,Letter,N,TRUE,CV,p,p,1808
CVOE updated,9,1,3,81,A 42,Number,Y,TRUE,OE,p,p,860
CVOE updated,9,1,3,82,D 85,Number,N,TRUE,OE,q,q,935
CVOE updated,9,1,3,83,E 68,Letter,Y,TRUE,CV,p,p,794
CVOE updated,9,1,3,84,H 17,Letter,N,TRUE,CV,q,q,818
CVOE updated,9,1,3,85,I 70,Number,Y,TRUE,OE,p,p,758
CVOE updated,9,1,3,86,J 88,Number,N,FALSE,OE,p,p,998
CVOE updated,9,1,3,87,O 32,Letter,Y,TRUE,CV,p,p,1639
CVOE updated,9,1,3,88,P 95,Letter,N,TRUE,CV,q,q,688
CVOE updated,9,1,3,89,S 98,Number,Y,FALSE,OE,p,p,2483
CVOE updated,9,1,3,90,U 37,Number,N,FALSE,OE,q,q,1124
CVOE updated,9,1,3,91,A 56,Letter,Y,TRUE,CV,p,p,749
CVOE updated,9,1,3,92,D 57,Letter,N,TRUE,CV,q,q,947
CVOE updated,9,1,3,93,E 93,Number,Y,FALSE,OE,q,q,944
CVOE updated,9,1,3,94,H 27,Number,N,TRUE,OE,q,q,1078
CVOE updated,9,1,3,95,I 35,Letter,Y,FALSE,CV,p,p,807
CVOE updated,9,1,3,96,J 03,Letter,N,TRUE,CV,q,q,826
CVOE updated,9,1,3,97,O 28,Number,Y,TRUE,OE,p,p,736
CVOE updated,9,1,3,98,P 59,Number,N,TRUE,OE,q,q,971
CVOE updated,9,1,3,99,S 77,Letter,Y,TRUE,CV,q,q,1958
CVOE updated,9,1,3,100,U 05,Letter,N,FALSE,CV,p,p,783
CVOE updated,9,1,3,101,A 56,Number,Y,TRUE,OE,p,p,909
CVOE updated,9,1,3,102,D 01,Number,N,TRUE,OE,q,q,1203
CVOE updated,9,1,3,103,E 02,Letter,Y,TRUE,CV,p,p,1123
CVOE updated,9,1,3,104,H 68,Letter,N,FALSE,CV,q,q,988
CVOE updated,9,1,3,105,I 05,Number,Y,FALSE,OE,q,q,866
CVOE updated,9,1,3,106,J 55,Number,N,TRUE,OE,q,q,1200
CVOE updated,9,1,3,107,O 73,Letter,Y,FALSE,CV,p,p,1897
CVOE updated,9,1,3,108,P 41,Letter,N,TRUE,CV,q,q,2124
CVOE updated,9,1,3,109,S 92,Number,Y,FALSE,OE,p,p,1836
CVOE updated,9,1,3,110,U 34,Number,N,TRUE,OE,p,p,1574
CVOE updated,9,1,3,111,A 09,Letter,Y,FALSE,CV,p,p,905
CVOE updated,9,1,3,112,D 92,Letter,N,FALSE,CV,q,q,1000
CVOE updated,9,1,3,113,E 48,Number,Y,TRUE,OE,p,p,1976
CVOE updated,9,1,3,114,H 76,Number,N,FALSE,OE,p,p,836
CVOE updated,9,1,3,115,I 44,Letter,Y,TRUE,CV,p,p,812
CVOE updated,9,1,3,116,J 67,Letter,N,TRUE,CV,q,q,1022
CVOE updated,9,1,3,117,O 48,Number,Y,TRUE,OE,p,p,1068
CVOE updated,9,1,3,118,P 22,Number,N,FALSE,OE,p,p,1067
CVOE updated,9,1,3,119,S 86,Letter,Y,FALSE,CV,q,q,848
CVOE updated,9,1,3,120,U 35,Letter,N,FALSE,CV,p,p,1476
CVOE updated,9,1,3,121,A 91,Number,Y,FALSE,OE,q,q,836
CVOE updated,9,1,3,122,D 78,Number,N,FALSE,OE,p,p,1206
CVOE updated,9,1,3,123,E 91,Letter,Y,FALSE,CV,p,p,813
CVOE updated,9,1,3,124,H 54,Letter,N,FALSE,CV,q,q,753
CVOE updated,9,1,3,125,I 65,Number,Y,FALSE,OE,q,q,999
CVOE updated,9,1,3,126,J 52,Number,N,FALSE,OE,p,p,895
CVOE updated,9,1,3,127,O 19,Letter,Y,FALSE,CV,q,p,795
CVOE updated,9,1,3,128,P 48,Letter,N,FALSE,CV,q,q,2012
CVOE updated,9,1,3,129,S 45,Number,Y,TRUE,OE,q,q,1647
CVOE updated,9,1,3,130,U 26,Number,N,TRUE,OE,p,p,1811
CVOE updated,9,1,4,1,U 38,Number,N,TRUE,OE,p,p,2025
